,Name,City,Rating,Rating Count,Telephone,Cuisine,Cost for two,Address,Famous Food,updated_url
12197,KFC,Pune,4.0,266.0,020 33994444,"Burger, Fast Food",450.0,"Food Court, International Convention Centre, Next to JW Marriot, Senapati Bapat Road, Pune","Burgers , Hot Wings , Chicken Popcorn , Ginger Chicken , Mojito , Fries",https://www.zomato.com/pune/kfc-3-senapati-bapat-road
6609,Fantasy Juice Bar & Snacks,Pune,4.0,80.0,020 26160255,"Fast Food, Street Food, Beverages",250.0,"Shop 49, Connaught Place, Wadia College, Bund Garden Road, Pune","Strawberry Milkshake , Strawberry Shake , Watermelon Juice , Fruit Juices , Custard Apple , Misal Pav , Sitafal Shake",https://www.zomato.com/pune/fantasy-juice-bar-snacks-bund-garden
6219,Eat-O-Keto,Pune,4.0,74.0,+91 7066764764,"Healthy Food, Sandwich, Beverages",300.0,"Shop 1, CTS 329, Tamhane Heights, Baner Gaon, Baner, Pune","Chocolate Mousse , Naan , Berry Smoothie , Pizza",https://www.zomato.com/pune/eat-o-keto-baner
12161,KFC,Pune,4.0,689.0,020 33994444,"Burger, Fast Food",450.0,"Shop G1C - G1B, Building 2, CityONE Mall, Pimpri, Pune","Burgers , Chicken Popcorn , Hot Wings , Chicken Bucket , Chicken Wings , French Fries",https://www.zomato.com/pune/kfc-pimpri
13638,The Good Bowl,Pune,4.0,35.0,+91 8237013444,"Asian, Biryani, North Indian, Desserts",500.0,"Jayganesh Samrajya, Bhosari, Pune","Rice Bowl , Omelette , Paneer Tikka , Chocolate Fantasy , Chocolava Cake , Butter Chicken Bowl , Lava Cake",https://www.zomato.com/pune/the-good-bowl-bhosari
6474,La Pino'z Pizza,Pune,4.0,32.0,020 71971262,Pizza,550.0,"Shop 6, Ground Floor, Nyati Millenium Building, Viman Nagar, Pune","Peri Peri Chicken Pizza , Garlic Bread",https://www.zomato.com/pune/la-pinoz-pizza-viman-nagar
9865,Tvum,Pune,4.0,81.0,+91 7507000441,"North Indian, Biryani, South Indian",650.0,"Koregaon Park, Pune","Gulab Jamun , Prawn Curry , Mutton Roganjosh , Mutton Biryani , Tandoori Chicken",https://www.zomato.com/pune/tvum-koregaon-park
1980,Thai House,Pune,4.0,328.0,+91 9822517975 020 66203626,"Thai, Seafood",1000.0,"1 & 2, Raviraj Heritage, Bhau Patil Road, Bopodi, Off Khadki, Near Pune IT Park, Khadki, Pune","Fish , Tom Yum Soup , Pad Thai Noodle , Wings , Clear Soup , Red Thai Curry , Burnt Garlic Rice",https://www.zomato.com/pune/thai-house-khadki
14352,21 Hill Street,Pune,4.0,213.0,+91 8554987799 +91 7020111740,"Chinese, North Indian, Continental",1200.0,"Survey 20/4/4, Mauje, Chandni Chowk, Bavdhan Khurd, Bavdhan, Pune","Beer , Brownie , Cocktails , Crispy Chicken , Mocktails , Pasta Alfredo , Butter Chicken",https://www.zomato.com/pune/21-hill-street-bavdhan
9547,Fly,Pune,4.0,115.0,020 26138813 00 2026138813,"Chinese, Continental, North Indian, Finger Food",1500.0,"Lane B, Survey 372, Shop 299, Country Club, North Main Road, Koregaon Park, Pune","Chicken Biryani , Paneer Tikka",https://www.zomato.com/pune/fly-koregaon-park
12183,KFC,Pune,4.0,439.0,020 33994444,"Burger, Fast Food",450.0,"Westend Mall, 2nd Floor, Gurukul Park Road,  Wireless Colony, Aundh, Pune","Burgers , Zinger Burger , Crispy Chicken , Hot Wings , Chicken Fries , Ginger Chicken , Popcorn Chicken",https://www.zomato.com/pune/kfc-aundh
6637,Kohli's Firangi Dhaba,Pune,4.0,1465.0,+91 7447661115 +91 7447661116,"North Indian, Chinese, Pizza",1600.0,"Opposite KPIT, Swaraj Chowk, Phase 1, Hinjawadi, Pune","Mocktails , Biryani , Chicken Shawarama , Butter Naan , Butter Chicken , Veg Manchurian , Rabri",https://www.zomato.com/pune/kohlis-firangi-dhaba-hinjawadi
13630,The Good Bowl,Pune,4.0,37.0,+91 8237023765,"Asian, Biryani, North Indian, Desserts",500.0,"217, Omkareshwar Path, Hasabnis Bakhal, Shaniwar Peth, Pune","Rice Bowl , Dal Makhani , Paneer Steak , Chocolava Cake , Lava Cake",https://www.zomato.com/pune/the-good-bowl-shaniwar-peth
13684,Kwality,Pune,4.0,113.0,+91 8055337726 020 27456730,"North Indian, Mughlai",1100.0,"Hotel Prince Building, Mumbai - Pune Road, Chinchwad, Pune","Butter Chicken , Biryani , Karari Roti , Dal Makhani , Beer",https://www.zomato.com/pune/kwality-chinchwad
9669,VS Pooriwala,Pune,4.0,74.0,+91 8975761702 +91 9689637921,North Indian,200.0,"10A, Sunflower Building, Baner, Pune","Chole , Poori Bhaji , Aloo Sabji , Tea , Palak Puri , Aamras , Masala Poha",https://www.zomato.com/pune/vs-pooriwala-1-baner
9829,Noodles & Co. - Asian Delivery Kitchen,Pune,4.0,110.0,+91 8600997327,"Chinese, Thai, Cantonese, Indonesian, Korean",600.0,"Plot 1, Survey 128/1 Hissa 1, Paud Road, Kothrud, Pune",Noodle,https://www.zomato.com/pune/noodles-co-asian-delivery-kitchen-kothrud
6517,Celebration - Mercure,Pune,4.0,177.0,+91 9561096034 +91 7709011392,"North Indian, Chinese, Continental",1700.0,"Hotel Mercure, Dasve Circle, At Post Dasve, Taluka Mulshi, Lavasa, Pune","Breakfast Buffet , Chicken Tikka , Mocktails , Noodle , Biryani , Salad , Cocktails",https://www.zomato.com/pune/celebration-mercure-lavasa
12739,Sujata Mastani,Pune,4.0,112.0,+91 7887822213,"Ice Cream, Beverages",200.0,"47/A/B/C, Swyamsiddha Housing Society, Paud Road, Kothrud, Pune","Pineapple Mastani , Sitafal Mastani , Chocolate Mastani , Pista Mastani",https://www.zomato.com/pune/sujata-mastani-1-kothrud
12147,Eatsome,Pune,4.0,324.0,+91 8446662288 +91 8446662255,"Rolls, Fast Food, North Indian",400.0,"Shop 10, Eden Garden Cooperative Society, Shankar Kalate Nagar, Wakad, Pune","Rolls , Chicken Tikka Wrap , Raita , Veggie Wrap , Paneer Tikka Wrap , Chicken Bhuna Wrap , Paratha",https://www.zomato.com/pune/eatsome-wakad
12726,Farmaaish,Pune,4.0,646.0,020 27291111 +91 7057057575,"Biryani, North Indian, Kebab, Mughlai",1000.0,"Kundan Garden, Next To Big Bazaar, Baner, Pune","Paan Shot , Tikka , Tandoori Chicken , Vegetable Biryani , Lemon Coriander Soup , Butter Naan , Roti",https://www.zomato.com/pune/farmaaish-baner
6443,96 K,Pune,4.0,174.0,+91 9689196000,"North Indian, Maharashtrian, Chinese, Kebab, Biryani, Seafood",550.0,"Opposite Zensar IT Park, Kharadi, Pune","Chicken Thali , Gavran Chicken Handi , Tambada Rassa , Butter Chicken , Vada , Chicken Biryani",https://www.zomato.com/pune/96-k-kharadi
12708,Wafflin' Around,Pune,4.0,33.0,+91 8600926611,Desserts,300.0,"Shop 3, Gera Enclave Society, Near Ganpati Chowk, Viman Nagar, Pune","Freakshakes , Belgian Waffles",https://www.zomato.com/pune/wafflin-around-viman-nagar
794,Status Family Rest-O-Bar,Pune,4.0,269.0,020 26120233 +91 9768837777,"North Indian, Mughlai, Italian, Chinese",1200.0,"6, Parmar Chambers, Sadhu Vaswani Chowk, Camp Area, Pune","Chocolate Mousse , Biryani , Butter Chicken , Roti , Paan Shot , Tandoori Chicken , Chicken Tikka",https://www.zomato.com/pune/status-family-rest-o-bar-camp-area
13697,Cafe Joshua,Pune,4.0,220.0,020 41220036 +91 9860600036,Cafe,500.0,"Shop 2, Yashashree Apartments, Gaikwad Nagar, Aundh, Pune","Coffee , Sandwich , Pasta , Carrot Cake , Hot Chocolate , Nachos , Iced Tea",https://www.zomato.com/pune/cafe-joshua-aundh
14266,Mahabaleshwar Berry Bash,Pune,4.0,144.0,+91 7030507867,"Ice Cream, Beverages, Desserts, Cafe",300.0,"Millenium Plaza, Opposite Fergusson College, FC Road, Pune","Sandwich , Brownie , Strawberry Cream , Mint Mojito",https://www.zomato.com/pune/mahabaleshwar-berry-bash-fc-road
12141,Subway,Pune,4.0,330.0,020 46771999 +91 8087767777,"Fast Food, Healthy Food, Sandwich, Salad",500.0,"Shop 4, Dwarka Queens Savera, Near Shivar Garden Hotel, Pimple Saudagar, Pune","Salad , Sandwich , Roasted Chicken",https://www.zomato.com/pune/subway-pimple-saudagar
9747,Raaga Multi Cuisine Restaurant,Pune,4.0,403.0,020 27657799 +91 8888077799,"North Indian, Mughlai, Seafood",1000.0,"Sai Darshan Building, Behind Akurdi Police Chouki, Near Pradhikaran Swimming Pool, Nigdi, Pune","Sea Food , Biryani , Naan , Crab Soup , Gulab Jamun , Masala Papad , Mutton Roganjosh",https://www.zomato.com/pune/raaga-multi-cuisine-restaurant-nigdi
9773,The Bar Tales,Pune,4.0,255.0,+91 8237080211 +91 9767935617,"American, North Indian, Chinese",1500.0,"NDA-Pashan Road, Opposite Om Hospital, Bavdhan, Pune","Nachos , Mashed Potato , Brownie , Sangria , Cocktails , Garlic Bread , Burmese Khao Suey",https://www.zomato.com/pune/the-bar-tales-bavdhan
0,Kota Kachori & Namkeens,Pune,4.0,111.0,+91 9772577595 +91 8239045264,"Mithai, Street Food",200.0,"Opposite Florencia Society, Kaspate Vasti Road, Near Mankar Chowk, Wakad, Pune","Daal Kachori , Pyaz Kachori , Poha , Samosa , Jalebi , Kadi Kachori",https://www.zomato.com/pune/kota-kachori-namkeens-wakad
12698,Ovenstory Pizza,Pune,4.0,134.0,+91 7738383000,"Italian, Pizza",800.0,"Ram Nagar, Wadgoan Sheri, Kalyani Nagar, Pune","Peri Peri Pizza , Chocolava , Garlic Bread , Chicken Delight Pizza , Thin Crust Pizza , Veggie Pizza , Chocolate Lava Cake",https://www.zomato.com/pune/ovenstory-pizza-kalyani-nagar
8514,Magnolia,Pune,4.0,554.0,020 20250051 +91 9923645045,"Chinese, Thai, North Indian, Mughlai",1000.0,"991, Opposite Corporation Bank, Near Mauli Garden, Baner, Pune","Butter Chicken , Brownie , Vegetable Dimsums , Sea Food , Pad Thai Noodle , Chicken Biryani , Veg Fried Rice",https://www.zomato.com/pune/magnolia-baner
12499,MH Tadka Special Misal House,Pune,4.0,143.0,+91 8983570570,Street Food,200.0,"62/9, Erandwane, Shop 3, Lajwanti Apartment, Near NAL Stop, Karve Road, Erandwane, Pune","Farsan , Masala Taak , Misal Pav , Buttermilk , Dahi Misal , Cheese Misal",https://www.zomato.com/pune/mh-tadka-special-misal-house-erandwane
12497,Chaikund,Pune,4.0,42.0,+91 9665592424,"Fast Food, Beverages",300.0,"Survey 181, Bhukum, Mulshi Road, Pune","Chocolate Chai , Tea , Kothimbir Vadi , Sandwich",https://www.zomato.com/pune/chaikund-mulshi
1482,Hug My Mug- Helly And Chilly Premium Cafe,Pune,4.0,149.0,+91 8668630040,"Cafe, Fast Food",350.0,"Lane A, Vaswani Nagar, Opposite to Hotel Executive, Koregaon Park, Pune","Thick Shakes , Pizza , Waffles , Peri Peri Fries , Oreo Shake , Ferrero Rocher Shake , Sandwich",https://www.zomato.com/pune/hug-my-mug-helly-and-chilly-premium-cafe-koregaon-park
8528,Eatsome,Pune,4.0,355.0,+91 8983222206 +91 8983222207,"Rolls, Fast Food, North Indian",400.0,"Shop 4, Lord's Prestige, Near Symbiosis College, Viman Nagar, Pune","Rolls , Egg Wrap , Momos , Chicken Bhurji Wrap , Bhuna Chicken , Paneer Tikka Biryani , Egg Roll",https://www.zomato.com/pune/eatsome-viman-nagar
7759,Chung Fa,Pune,4.0,654.0,020 26130678 020 26130421,Chinese,800.0,"Survey 2435, Camp, East Street, Pune","Hakka Noodles , Chicken Sizzler , Fish , Lamb , Clear Soup , Chicken Lemon Coriander Soup , Wonton Soup",https://www.zomato.com/pune/chung-fa-east-street
7783,Symphony,Pune,4.0,485.0,+91 7276702702 020 25560061,"North Indian, Chinese, Seafood",950.0,"210/A, Opposite Kumar Vastu, Behind E Square, Range Hill Road, Bhosale Nagar, Near Pune University, Pune University, Pune","Beer , Murgh Patiala , Sea Food , Cocktails , Masala Papad , Chicken Biryani , Masala Prawn",https://www.zomato.com/pune/symphony-pune-university
12359,Cafe Zam Zam,Pune,4.0,589.0,+91 9373350755 +91 9764435365,"Chinese, Mughlai, North Indian",300.0,"Shop 1, S Y Palace, Kausar Baugh, Kondhwa, Pune","Paratha , Seekh Kebab , Biryani , Butter Chicken , Tea , Dalcha Khana , Chai",https://www.zomato.com/pune/cafe-zam-zam-kondhwa
8505,Naivedyam,Pune,4.0,259.0,+91 9405994160 020 24252571,"North Indian, South Indian, Continental, Pizza, Street Food, Chinese",750.0,"Opposite PL Deshpande Garden, Sinhgad Road, Pune","Pasta , Pav Bhaji , Tomato Soup , Jeera Rice , Paneer Tikka Biryani , Hara Bhara Kebab , Medu Vada",https://www.zomato.com/pune/naivedyam-sinhgad-road
8466,Malwani House,Pune,4.0,68.0,+91 9819157465,"Malwani, Seafood, Maharashtrian, Goan, Biryani",600.0,"Shop 105, Gera Park View, Near EON IT Park, Kharadi, Pune","Sea Food , Prawn Thali , Fish Thali , Mutton Thali",https://www.zomato.com/pune/malwani-house-kharadi
12479,Reddy's Restaurant,Pune,4.0,314.0,+91 7719850022 +91 7719850044,"North Indian, Chinese, Mughlai",700.0,"Hissa 2/1, Plot 70/13, Opposite Gold's Gym, Kalyani Nagar, Pune","Butter Chicken , Chicken Biryani , Kolhapuri Tandoori Chicken , Butter Naan , Chicken Tikka , Manchow Soup , Roti",https://www.zomato.com/pune/reddys-restaurant-kalyani-nagar
7853,Happy Sandwich,Pune,4.0,83.0,+91 9967787191 +91 7718900158,"Fast Food, Pizza, Street Food, Beverages",400.0,"Shop 5, Portofino D, Lavasa, Pune","Sandwich , Pizza , Waffles , Chai , Tea , Fruit Juices , Burgers",https://www.zomato.com/pune/happy-sandwich-lavasa
1354,HAS South Bombay,Pune,4.0,68.0,020 48614242,"Juices, South Indian, Healthy Food",350.0,"Near wonderland, Camp, East Street, Pune","Filtered Coffee , Uttapam , Dahi Vada , Mulagapudi Idli , Pizza , Paneer Crispy Dosa",https://www.zomato.com/pune/has-south-bombay-2-east-street
1350,Dessertto,Pune,4.0,145.0,020 71967382,"Bakery, Desserts, Beverages",500.0,"Shop 3, Green Acres Apartment, Salunkhe Vihar Road, Pune","Waffles , Blueberry Cheesecake , Brownie , Ferrero Rocher Cake , Mango Cheesecake , Icecream Cake",https://www.zomato.com/pune/dessertto-salunkhe-vihar-road
8487,K9 The Coast Line,Pune,4.0,351.0,020 71971118,"Seafood, North Indian, Chinese",800.0,"Shama Prestige, Opposite Vijay Sales, Near Konkane Chowk, Pimple Saudagar, Pune","Sea Food , Mocktails , Butter Chicken , Masala Papad , Chicken Manchow Soup , Biryani , Naan",https://www.zomato.com/pune/k9-the-coast-line-pimple-saudagar
12468,CAFE PETER,Pune,4.0,131.0,020 48613933,"Cafe, Fast Food, Korean, Desserts",700.0,"17-18, Shangrila Garden, Bund Garden Road, Pune","Sandwich , Hot Chocolate , Waffles , Pasta , Omelette , Brownie , Salad",https://www.zomato.com/pune/cafe-peter-bund-garden
13989,Bread Story,Pune,4.0,75.0,+91 9595927275,"Bakery, Cafe, Desserts",250.0,"2, Mohit Highland, Near Kotak Mahindra Bank, Salunkhe Vihar Road, Pune","Sandwich , Coffee , Pineapple Pastry , Choco Truffle Pastry , Blueberry Cheese Cake",https://www.zomato.com/pune/bread-story-salunkhe-vihar-road
8560,Sparkle Bakerss,Pune,4.0,119.0,+91 9921300666 020 65225533,"Bakery, Desserts",200.0,"18/9 B, Shukrapara, Behind Hotel Shivar Garden, Pimple Saudagar, Pune","Chocolate Truffle , Cupcake , Choco Vanilla , Fondant Cake",https://www.zomato.com/pune/sparkle-bakerss-pimple-saudagar
8570,Spice 73,Pune,4.0,400.0,+91 7719947373 +91 7719927373,"North Indian, Chinese",800.0,"G3, Fifth Avenue, Near Ganpati Mandir, Dhole Patil Road, Pune","Paneer Akbari , Masala Papad , Malai Chaap , Soya Chaap , Dal Tadka , Veg Pulao , Afghani Chaap",https://www.zomato.com/pune/spice-73-dhole-patil-road
12345,Kata Kirr,Pune,4.0,102.0,+91 9112233306,Street Food,200.0,"Shop 124 A, 1st Floor, Mohjite Paradise, Anand Nagar, Hingane Khrud, Sinhgad Road, Pune","Misal Pav , Spicy Misal",https://www.zomato.com/pune/kata-kirr-sinhgad-road
8607,Dakhkhan Delicacies,Pune,4.0,250.0,00 2024227072,"Maharashtrian, Seafood, North Indian",800.0,"Shop 1, Aparna Apartments, Opposite Shinde High School, Sahakar Nagar, Parvati, Pune","Pandhra Rassa , Mutton Thali , Gulab Jamun , Maharaja Chicken , Sea Food , Chicken Thali , Biryani",https://www.zomato.com/pune/dakhkhan-delicacies-2-parvati
12544,Rama Krishna,Pune,4.0,581.0,02114 273600,"Fast Food, North Indian, Mughlai, Beverages",1100.0,"Ward 34/35, Old B.P Road, Lonavala, Pune","Masala Dosa , Tea , Pav Bhaji , Biryani , Roti , Filtered Coffee , Rava Dosa",https://www.zomato.com/pune/rama-krishna-lonavala
8797,Kibbeh,Pune,4.0,360.0,+91 9403357369,Lebanese,300.0,"Parihar Chowk, Sanghvi Nagar, Aundh, Pune","Shawarma , Tandoori Chicken , Chicken Shawarama , Falafel Roll , Chicken Grill , Burgers , Spicy Chicken Roll",https://www.zomato.com/pune/kibbeh-aundh
12319,Bubsterr's Bar And Kitchen,Pune,4.0,39.0,080 46971797,"Fast Food, Pizza, North Indian",1600.0,"6, Global High Street, Global Precioso Road, Eon Free Zone, Kharadi, Pune","Pizza , Cold Coffee , Onion Rings , Nawabi Paneer , Burgers",https://www.zomato.com/pune/bubsterrs-bar-and-kitchen-kharadi
7467,Shake O Holic,Pune,4.0,40.0,+91 9405366459,Beverages,400.0,"Shop 03, Echoing Garden, Shankar Kalat Nagar road, Wakad, Pune","Ferrero Rocher , Chocolate Bomb , Thick Shakes",https://www.zomato.com/pune/shake-o-holic-wakad
14031,Pune Egg Cafe,Pune,4.0,184.0,+91 9552056203,Cafe,250.0,"SB Road, Next To Symboises College, Senapati Bapat Road, Pune","Masala Omelette , Masala Rice , Masala Pav , Tikka , Pav Bhaji , Mushroom Omelette , Cheese Roll",https://www.zomato.com/pune/pune-egg-cafe-senapati-bapat-road
7480,Wilder West,Pune,4.0,337.0,+91 9834848008,"Continental, Kebab, Salad, Italian, Tex-Mex, North Indian, Asian",1400.0,"3/4, New Friends Society, Paud Road, Kothrud, Pune","Cocktails , Pizza , Beer , Brownie , Veg Platter , Mocktails , Fries",https://www.zomato.com/pune/wilder-west-kothrud
7503,Hotel California TPD,Pune,4.0,352.0,+91 9595224080 +91 8412004380,North Indian,350.0,"Near Geetai Market, Jagtap Dairy Chowk, Pimple Saudagar, Pune","Lassi , Dal Makhani , Paratha , Kadhi Chawal , Panneer Butter Masala , Rajma Chawal , Chole",https://www.zomato.com/pune/hotel-california-tpd-pimple-saudagar
8658,Brota,Pune,4.0,629.0,+91 8805180553 +91 9579075633,"Rolls, North Indian",300.0,"Near Ideal Colony, Paud Road, Kothrud, Pune","Chicken Broth , Burgers , Veg Shawarma , Chicken Grill , Grilled Chicken Brota , Sandwich , Rolls",https://www.zomato.com/pune/brota-kothrud
7569,Sawai Veg,Pune,4.0,428.0,020 24252880 +91 8007382004,"North Indian, Chinese, Street Food, Fast Food",800.0,"120, 14A, Devgiri Apartment, A Wing, Ganeshmala, Sinhgad Road, Pune","Pav Bhaji , Rumali Roti , Panneer Butter Masala , Vada , Dal Makhani , Tikki , Butter Naan",https://www.zomato.com/pune/sawai-veg-sinhgad-road
1525,The Nashik Street,Pune,4.0,28.0,+91 9552681888,"Fast Food, Street Food",250.0,"Survey A 29/2, Manmohan Society, Potnis Parisar, Opposite Girija Shankar, Karve Nagar, Pune","Misal , Masala Taak",https://www.zomato.com/pune/the-nashik-street-karve-nagar
12520,The Paratha Place,Pune,4.0,652.0,+91 9657772666,North Indian,400.0,"Shop 1, Chhajed Glory, Opposite Axis Bank, Sakore Nagar, Viman Nagar, Pune","Gulab Jamun , Veg Hyderabadi Biryani , Thali , Dal Makhani , Aloo Paratha , Rajma Chawal , Schezwan Paratha",https://www.zomato.com/pune/the-paratha-place-viman-nagar
8647,Becky Bees,Pune,4.0,36.0,+91 9637690224,"Desserts, Ice Cream",400.0,"Seasons Mall, 3rd Floor Food Court, Magarpatta, Pune",Belgium Chocolate,https://www.zomato.com/pune/becky-bees-magarpatta
7605,Community Cafe,Pune,4.0,369.0,+91 8446557799 +91 9823710922,"Cafe, Continental, Italian, Beverages",600.0,"Shop 7, Bhosale Garden, Rambaug Colony, Oppostie Chaitanya Health Club, MIT College Road, Kothrud, Pune","Pasta , Sandwich , Hot Coffee , Fries , Hot Chocolate , Masala Chai , Burgers",https://www.zomato.com/pune/community-cafe-3-kothrud
12340,Maharaja wada,Pune,4.0,92.0,+91 8390949088,Street Food,100.0,"2, Vikram hights, Rahul Nagar, Karve Nagar, Pune","Vada Pav , Sandwich , French Fries",https://www.zomato.com/pune/maharaja-wada-karve-nagar
12342,The Beer Cafe,Pune,4.0,233.0,+91 8929188552,"Finger Food, North Indian, Italian, Continental",1500.0,"Survey 430A/1, Unit 18, Second Floor, The Pavillion, Senapati Bapat Road, Pune","Beer , Pizza , Fish , Tandoori Platter , Chicken Biryani , Calcutta Chilli Chicken , Pasta",https://www.zomato.com/pune/the-beer-cafe-1-senapati-bapat-road
12466,CAFE PETER,Pune,4.0,427.0,+91 9112057636,"Asian, North Indian, Beverages, Desserts, Cafe",600.0,"Shop 1, Sai Crystal, Vishal Nagar, Near Water's Edge, Pimple Nilakh, Pune","Waffles , Pasta , Pizza , Burgers , Donut , Hot Chocolate , Ramen",https://www.zomato.com/pune/cafe-peter-pimple-nilakh
7894,Khadadi,Pune,4.0,159.0,+91 9130500900,Maharashtrian,400.0,"Opposite Bharat Natya Mandir, Sadashiv Peth, Pune","Misal , Khichda , Vada , Paratha",https://www.zomato.com/pune/khadadi-sadashiv-peth
8828,Grillicious,Pune,4.0,988.0,+91 8805510000 +91 9822081007,"North Indian, Continental",800.0,"Shroff Suyash, PK Shroff Road, Near Union Bank Of India, Baner, Pune","Masala Papad Platter , Mocktails , Pasta , Dal Makhani , Cheese Nachos , Chicken Lasagne , Burgers",https://www.zomato.com/pune/grillicious-baner
8291,Cafe Raga,Pune,4.0,68.0,020 71967555,"North Indian, Chinese, Mughlai",1600.0,"38/6, Mundhwa Kharadi Road, Yashwant Nagar, Opposite Radisson Blu Hotel, Kharadi, Pune","Neer Dosa , Potli Biryani , Chicken Sukha , Fish Curry , Mocktails , Tequila , Rabri",https://www.zomato.com/pune/cafe-raga-kharadi
8062,Gokul Pure Veg,Pune,4.0,447.0,020 71967061,"North Indian, South Indian, Fast Food",600.0,"Shop 12-15, Market Yard Annexe, Opposite Shanti Nagar Mondot Tower, Bibwewadi, Kondhwa, Pune","Thali , Pav Bhaji , Manchow Soup , Matka Dum Biryani , Masala Papad , Brownie , Paneer Chingari",https://www.zomato.com/pune/gokul-pure-veg-kondhwa
8069,The Cliff,Pune,4.0,306.0,020 66521791 020 66521790,"North Indian, Continental, Chinese",1500.0,"Survey 36, Matalwadi Road, Near Manas Lake, Bhugaon, Taluka Mulshi, Bavdhan, Pune","Chicken Biryani , Lahori Chicken , Cocktails , French Onion Soup , Noodle , Momos , Chicken Handi",https://www.zomato.com/pune/the-cliff-bavdhan
12381,Wadeshwar,Pune,4.0,421.0,+91 9325293593,"South Indian, Fast Food, Street Food",600.0,"Survey 2/9, 2/5 Main Road, Purushottam Plaza, Baner Road, Baner, Pune","Filtered Coffee , Pav Bhaji , Upma , Mysore Masala Dosa , Misal Pav , Medu Vada , Tea",https://www.zomato.com/pune/wadeshwar-baner
8355,The Great Punjab,Pune,4.0,550.0,020 26156060,North Indian,1000.0,"5, Jewel Towers, Lane 5, Off North Main Road, Koregaon Park, Pune","Dal Makhani , Masala Papad , Butter Chicken , Jeera Rice , Lassi , Naan , Mutton Rara",https://www.zomato.com/pune/the-great-punjab-koregaon-park
12387,Frozen Bottle,Pune,4.0,168.0,+91 8459282413,"Beverages, Desserts",500.0,"Near Karishma Society, Kothrud, Pune","Mango Ice Cream , Oreo Cheesecake",https://www.zomato.com/pune/frozen-bottle-kothrud
13970,Bread Story,Pune,4.0,136.0,020 26631879 +91 9371044382,"Bakery, Desserts",250.0,"3, Viman Palace, Behind Khalsa Dairy, Viman Nagar, Pune","Sandwich , Chicken Puff , Chicken Club Sandwiches , Pineapple Cake , Chocolate Truffle Pastry , Fruit Cake , Black Forest Pastry",https://www.zomato.com/pune/bread-story-viman-nagar
8128,Sambar Pure Veg,Pune,4.0,206.0,020 24214333,South Indian,350.0,"Shop 1, Survey 47/1, B O Bhavan, Ground Floor, Satara Road, Pune","Filtered Coffee , Masala Dosa , Thali , Medu Vada , Dahi Vada , Rava Idli , Tea",https://www.zomato.com/pune/sambar-pure-veg-satara-road
12419,Playboy Beer Garden,Pune,4.0,1695.0,+91 8007845757 +91 9146616330,"American, Chinese, North Indian",1800.0,"26/27, Balewadi High Street, Balewadi-Baner Link Road, Baner, Pune","Beer , Cocktails , Pizza , Nachos , Mocktails , Vegetable Biryani , Pork Ribs",https://www.zomato.com/pune/playboy-beer-garden-baner
7898,Apricot Veg,Pune,4.0,168.0,+91 8888501300,"North Indian, Chinese, Fast Food, Desserts",650.0,"Shop 5-6, Cubes Commercial, Street 183, Datta Mandir Road, Wakad, Pune","Dal Tadka , Paneer Tikka , Naan , Noodle , Fried Rice , Vegetarian , Hyderabadi Biryani",https://www.zomato.com/pune/apricot-veg-1-wakad
1264,London Muffin,Pune,4.0,131.0,+91 7066096780 +91 9960002156,Bakery,450.0,"Survey 65, Hindustan Estate, Lane 13, Kalyani Nagar, Pune","Coffee , Waffles , Croissant , Cappuccino , Blueberry Muffin , Orange Juice , Pizza",https://www.zomato.com/pune/london-muffin-kalyani-nagar
12418,Biryani Art,Pune,4.0,115.0,+91 7498154239 +91 7498138165,"North Indian, Biryani, Hyderabadi, Mughlai",700.0,"Shop 2, Behind Reliance Mart, Opposite Parmar Square, Rakshak Nagar, Kharadi, Pune","Hyderabadi Biryani , Chicken Lollipop , Chicken Dum Biryani , Mutton Biryani",https://www.zomato.com/pune/biryani-art-kharadi
12415,Rajdhani,Pune,4.0,1096.0,020 67260291,"Rajasthani, Gujarati, North Indian",800.0,"Level 2, East Block, Amanora Town Centre, Hadapsar Kharadi Bypass, Hadapsar, Pune","Thali , Dal Bati , Aamras , Dahi Vada , Chaat , Mango Lassi , Khichda",https://www.zomato.com/pune/rajdhani-hadapsar
12413,Kurtosshhh,Pune,4.0,36.0,080 47484178,"European, Italian, Mexican",500.0,"The Hub, Shop 9, North Main Road, Lane 6, Koregaon Park, Pune","Peri Peri Fries , Tandoori Chicken",https://www.zomato.com/pune/kurtosshhh-koregaon-park
8225,Dev Uncle Kitchen,Pune,4.0,481.0,020 24240849 +91 9890650588,"North Indian, Chinese, Beverages",800.0,"Shop 15 & 16, Gagan Galaxy, Opposite Gangadham, Phase 2, Bibewadi Kondhwa Road, Market Yard, Bibvewadi, Pune","Paratha , Dal Makhani , Pav Bhaji , Paneer Ghungroo , Lassi , Roti , Dal Tadka",https://www.zomato.com/pune/dev-uncle-kitchen-bibvewadi
13954,Kabila,Pune,4.0,141.0,+91 9330015327 +91 7980608755,"North Indian, Mughlai, Chinese",1000.0,"Survey 223, Sus Nande Road, Sus, Pune","Tandoori Chicken , Honey Potato , Mushroom Soup , Hara Bhara Kebab , Butter Chicken , Masala Papad , Bamboo Chicken",https://www.zomato.com/pune/kabila-sus
