,Name,City,Rating,Rating Count,Telephone,Cuisine,Cost for two,Address,Famous Food,updated_url
2945,The Bombay Cartel,Mumbai,4.5,634.0,+91 8779989215 +91 8169527817,"Continental, Italian, Chinese, North Indian",1600.0,"301, 3rd Floor, Hubtown SkyBay, Bhulabhai Desai Road, Breach Candy, Mumbai","Cocktails , Burgers , Pizza , Brownie , Kung Pao Paneer , Waffles , Long Island Iced Tea",https://www.zomato.com/mumbai/the-bombay-cartel-breach-candy
2939,South Bombay Bar,Mumbai,4.5,447.0,+91 8104620244,"Modern Indian, Pizza, Continental",2000.0,"Atria Mall, 4th Floor, Dr. Annie Besant Road, Worli, Mumbai","Cocktails , Pizza , Kulfi , Brownie , Mocktails , Chicken Tikka , Tiramisu",https://www.zomato.com/mumbai/south-bombay-bar-worli
24281,Cavalry The Lounge,Mumbai,4.5,3578.0,022 61736120,"North Indian, Chinese, Continental, Italian",2300.0,"2nd Floor, Heera Panna Shopping Center, Next To Lake Solitaire, Hiranandani Gardens, Powai, Mumbai","Cocktails , Thyme Chicken , Biryani , Pizza , Tequila Chicken , Pinacolada , Mocktails",https://www.zomato.com/mumbai/cavalry-the-lounge-powai
24276,Coffee By Di Bella,Mumbai,4.5,1029.0,+91 9167199555,"Cafe, Desserts",650.0,"Shop 16, Plot 98-A/116, Greenville Co-Operative Housing Society Limited, Opposite Samarth Vaibhav Lokhandwala Complex, Andheri Lokhandwala, Andheri West","Coffee , Waffles , Hot Chocolate , Freakshakes , Vanilla Frappe , Sandwich , Pasta",https://www.zomato.com/mumbai/coffee-by-di-bella-andheri-lokhandwala
3589,Thangabali,Mumbai,4.5,2537.0,+91 9920345383,"South Indian, Andhra, Seafood, Chettinad, Kerala",1200.0,"Shop 3/4/5, Ground Floor, Manmohan Bhavan, Takandas Kataria Marg, Mahim, Mumbai","Sea Food , Neer Dosa , Appam , Chicken Chettinad , Fish , Bombil Fry , Malabari Paratha",https://www.zomato.com/mumbai/thangabali-mahim
25093,Malhar Lunch Home,Mumbai,4.5,1791.0,022 28551915 022 28551955,"North Indian, Seafood, Mughlai",1100.0,"2-3-4, Blossom Arcade, Behind Fire Brigade, Silver Park, Mira Road East, Mira Road, Mumbai","Sea Food , Fish , Crab Meat , Tandoori Crab , Chicken Thali , Biryani , Malwani Food",https://www.zomato.com/mumbai/malhar-lunch-home-mira-road
2673,Glocal Junction,Mumbai,4.5,2547.0,022 68493302,"Continental, North Indian, European, Finger Food",1800.0,"Ground Floor, Nehru Centre, Dr. Annie Besant Road, Opposite Nehru Planitorium, Worli, Mumbai","Cocktails , Pizza , Pasta , Mocktails , Nachos , Salad , Lunch Buffet",https://www.zomato.com/mumbai/glocal-junction-worli
2668,Starbucks Coffee,Mumbai,4.5,2096.0,Not Available,"Cafe, Desserts",700.0,"10, Elphinstone Building, Veernariman Road, Horniman Circle, Fort, Mumbai","Coffee , Hot Chocolate , Tomato Basil , Tandoori Paneer Sandwich , Chaat , Cappuccino , Brownie",https://www.zomato.com/mumbai/starbucks-coffee-fort
4038,Eat Play Love,Mumbai,4.5,2095.0,+91 7303647303,"Italian, Fast Food",600.0,"Vikrant Circle, Near Satyam Shopping Centre, Ghatkopar East, Mumbai","Waffles , Pasta , Pizza , Fries , Maggi , Sandwich , Burgers",https://www.zomato.com/mumbai/eat-play-love-ghatkopar-east
2621,Butterfly High,Mumbai,4.5,1459.0,022 61736029,Modern Indian,1200.0,"Unit 4, Ground Floor, Jet Airways Godrej G Block, next to MCA, Bandra Kurla Complex, Mumbai","Cocktails , Mocktails , Butter Chicken , Noodle , Neer Dosa , Kulcha , Dal Makhani",https://www.zomato.com/mumbai/butterfly-high-bandra-kurla-complex
24147,Rajdhani,Mumbai,4.5,938.0,+91 9819555196,"Gujarati, Rajasthani, North Indian",1000.0,"Floor 2, Phoenix Marketcity, LBS Marg, Kurla, Mumbai","Dal Bati Churma , Khichda , Fruit Custard , Palak Khichdi , Rajasthani Thali , Dhokla , Veg Thali",https://www.zomato.com/mumbai/rajdhani-kurla
3021,The Fusion Kitchen,Mumbai,4.5,3257.0,+91 9326957503,"Chinese, Continental, North Indian, Italian, Mexican",1600.0,"Plot D9, Road 21, Shree Krishna Nagar, Marol MIDC Industry Estate, Near Passport Office, Marol, Mumbai","Nachos , Chocolate Ball , Mocktails , Pasta , Pizza , Flower Pot Surprise , Chicken Paprika",https://www.zomato.com/mumbai/the-fusion-kitchen-marol
4164,Boteco - Restaurante Brasileiro,Mumbai,4.5,845.0,+91 9158704567 022 26530085,"Brazilian, Steak, South American",1900.0,"Unit GO 1A, Ground Floor, Parinee Crescenzo, G Block, Bandra Kurla Complex, Mumbai","Steak , Cocktails , Churros , Pork Momo , Salad , Profiterole , Bruschettas",https://www.zomato.com/mumbai/boteco-restaurante-brasileiro-bandra-kurla-complex
24271,Poetry by Love and Cheescake,Mumbai,4.5,877.0,+91 8291915465,"Cafe, Desserts",1000.0,"Shop G2, Machinary House, Burjoji Bharucha Marg, Fort, Mumbai","Cheesecake , Coffee , Salad , Hot Chocolate , Chicken Pocket , Burgers , Nachos",https://www.zomato.com/mumbai/poetry-by-love-and-cheescake-fort
2606,Prithvi Cafe,Mumbai,4.5,8401.0,022 26174118,"Cafe, Desserts",400.0,"Prithvi Theatre, Janki Kutir, Juhu Church Road, Juhu, Mumbai","Paratha , Pasta , Chai , Waffles , Pizza , Nachos , Irish Coffee",https://www.zomato.com/mumbai/prithvi-cafe-juhu
24121,Poetry by Love and Cheesecake,Mumbai,4.5,727.0,+91 9819935135,"Cafe, Desserts",1000.0,"03/3, Janki Kutir, Juhu Church Road, Near Prithvi Theatre, Juhu, Mumbai","Cheesecake , Fettuccine , Coffee , Grilled Chicken Salad , Chocolate Tiramisu , Mushroom Soup , Pancakes",https://www.zomato.com/mumbai/poetry-by-love-and-cheesecake-juhu
24495,TAP,Mumbai,4.5,434.0,022 67302938,"North Indian, Chinese, Continental, Mexican",1500.0,"3rd Floor, Atria Mall, Dr Annie Besant Road, Worli, Mumbai","Cocktails , Mocktails , Pizza , Sushi , Salad , Pasta , Fish",https://www.zomato.com/mumbai/tap-worli
24115,Jimis Burger,Mumbai,4.5,4177.0,+91 8879485752,"Burger, Fast Food",700.0,"13-14, Pleasant Park, Off Link Road, Evershine Nagar, Opposite Movie Time Cinema, Malad West, Mumbai","Burgers , Virgin Mojito , Bacon Cheeseburger , Fries , Pork Burger , Veg Burger , Mocktails",https://www.zomato.com/mumbai/jimis-burger-malad-west
4264,Kangan - The Westin Mumbai Garden City,Mumbai,4.5,1404.0,022 61054615,"North Indian, Mughlai",3000.0,"The Westin Mumbai Garden City, International Business Park, Oberoi Garden City, Goregaon East, Mumbai","Dal Makhani , Dal Kangan , Biryani , Butter Chicken , Galauti Kebab , Rasmalai , Chocolate Cake",https://www.zomato.com/mumbai/kangan-the-westin-mumbai-garden-city-goregaon-east
2552,Bastian,Mumbai,4.5,2238.0,022 68513300 022 68513301,Seafood,4200.0,"B/1, New Kamal Building, Opposite National College, Linking Road, Bandra West, Mumbai","Sea Food , Cheesecake , Cocktails , Lobster Roll , Fish , Salmon , Waffles",https://www.zomato.com/mumbai/bastian-linking-road-bandra-west
4009,Sam's Bohri Zaika,Mumbai,4.5,152.0,+91 9820381265 +91 9820700455,"Bohri, North Indian, Mughlai, Kebab",600.0,"Flat 1301, G Wing, Vistas, Raheja Vihar, Chandivali, Mumbai","Mutton Biryani , Shami Kebab , Haleem , Raita , Mutton Khichda , Rice Kheer , Chicken Biryani",https://www.zomato.com/mumbai/sams-bohri-zaika-chandivali
25083,Derby,Mumbai,4.5,223.0,022 61736296,"Modern Indian, Asian, European, Chinese, North Indian",1700.0,"Plot C-70, Block G1, The Capital, Behind ICICI Bank, Bandra Kurla Complex, Mumbai","Cocktails , Butter Chicken , Dumplings , Hot Wings , Truffle , Garlic Naan , Salad",https://www.zomato.com/mumbai/derby-bandra-kurla-complex
2691,Jimis Burger,Mumbai,4.5,2459.0,+91 7738427090,"Fast Food, Burger",700.0,"Shop B2, Shree Siddhivinayak Plaza, Off link Road, Opposite Citi Mall, Andheri Lokhandwala, Andheri West, Mumbai","Burgers , Juicy Burger , Mocktails , Fries , Chicken Burger , Mojito , Veg Burger",https://www.zomato.com/mumbai/jimis-burger-andheri-lokhandwala
3975,The Social Townhouse,Mumbai,4.5,405.0,022 33951568,"Continental, Chinese, Pizza, Mexican, Thai",1000.0,"Plot 14, Sector 26A, Palm Beach Road, Vashi, Navi Mumbai","Mocktails , Cocktails , Brownie , Fries , Fish , Butter Chicken , Nachos",https://www.zomato.com/mumbai/the-social-townhouse-1-vashi-navi-mumbai
3958,Tossin Pizza,Mumbai,4.5,557.0,+91 9029020303,"Pizza, Italian, Fast Food",900.0,"Shop 10, ST Road, Opposite Diamond Garden, Chembur East, Chembur, Mumbai","Pasta , Nachos , Salad , Salsa , Lasagne , Peri Peri Veg Pizza , Mojito",https://www.zomato.com/mumbai/tossin-pizza-chembur
3953,Jia The Oriental Kitchen,Mumbai,4.5,1894.0,022 61562222 +91 9769948929,"Asian, Chinese, Sushi",2500.0,"2, Dhanraj Mahal, C S Marg, Colaba, Mumbai","Dumplings , Prawn Sushi , Chocolate Bomb , Sangria , Chocolate Hazelnut Mousse , Cocktails , Maki Roll",https://www.zomato.com/mumbai/jia-the-oriental-kitchen-colaba
2696,Persia Darbar,Mumbai,4.5,501.0,022 68493270,"North Indian, Mughlai, Chinese",1000.0,"Raj Inifnia, Shop 13, Evershine Nagar, Near Movie Time Link Road, Malad West, Mumbai","Mocktails , Chicken Tikka Biryani , Butter Chicken , Custard , Tandoori Chicken , Butter Naan , Faluda",https://www.zomato.com/mumbai/persia-darbar-malad-west
3848,Around d' Globe,Mumbai,4.5,217.0,+91 9277492774,"Thai, Chinese, Continental, North Indian, Italian",1500.0,"Shop 3, Ground Floor, A-AHCL Homes, Link Road, Borivali West, Mumbai","Mocktails , Cocktails , Nachos , Biryani , Pav Bhaji , Mojito , Brownie",https://www.zomato.com/mumbai/around-d-globe-1-borivali-west
2731,Ministry Of Crab,Mumbai,4.5,309.0,022 26040031 022 26040032,Seafood,3000.0,"Zaveri House, Chitrakar Dhurandar Marg, 14th Road, Khar, Mumbai","Sea Food , Pepper Crab , Prawn , Garlic Crab , Chicken Curry Rice , Salad , Jumbo Prawns",https://www.zomato.com/mumbai/ministry-of-crab-khar
2739,The Caravan Menu,Mumbai,4.5,1847.0,022 68493339,North Indian,1600.0,"Sun Magnetica Building, Near LIC Building, Green Road, Louiswadi, Panch Pakhadi, Thane West","Panipuri , Pasta , Pizza , Chaat , Mocktails , Momos , Fish",https://www.zomato.com/mumbai/the-caravan-menu-panch-pakhadi-thane-west
3784,The Union Bar & Eating House,Mumbai,4.5,1011.0,022 27801288 022 27894873,"North Indian, American, European, Asian",1200.0,"Plot 10, Nirman Vyapar Kendra, Sector 17, Vashi, Navi Mumbai","Cocktails , Mocktails , Pizza , Nachos , Fries , Tiramisu , Cheesecake",https://www.zomato.com/mumbai/the-union-bar-eating-house-vashi-navi-mumbai
3759,Cheelizza - India Ka Pizza,Mumbai,4.5,657.0,00 2267674747,"North Indian, Italian, Fast Food",600.0,"Gala Premises, Building 1, Ajay Mittal Industries, Andheri Kurla Road, Marol, Mumbai","Pizza , Pasta , Garlic Bread , Brownie , Nachos , Fries , Mocktails",https://www.zomato.com/cheelizza
3722,Sandoitchi,Mumbai,4.5,1246.0,022 61344731,"Cafe, Sandwich, Beverages, Salad, Desserts",800.0,"G/34, Heera Paana Shopping Centre, Powai, Mumbai","Sandwich , Salad , Coffee , Burrito Bowl , Hot Chocolate , Mocktails , Spicy Paneer",https://www.zomato.com/mumbai/sandoitchi-powai
3715,Oye Kake,Mumbai,4.5,1050.0,022 49735823 022 49735824,North Indian,800.0,"Ground Floor, Trade View Building, Oasis Complex, Lower Parel","Lassi , Chole , Dal Makhani , Paratha , Kulcha , Rabri , Jalebi",https://www.zomato.com/mumbai/oye-kake-lower-parel
3705,Warehouse Lounge,Mumbai,4.5,1023.0,+91 9136122294 +91 9136122293,"North Indian, Continental, Italian, Chinese",1500.0,"Gala D-1, Kothari Compound, Chitalsar, Manpada, Thane West, Thane","Cocktails , Mocktails , Pizza , Chocolate Pani Puri , Butter Chicken , Jalapeno Cheese Bites , Mudcake",https://www.zomato.com/mumbai/warehouse-lounge-manpada-thane-west-thane
3654,Chili's American Grill & Bar,Mumbai,4.5,7997.0,022 67419003,"American, Mexican, Burger, Tex-Mex",2500.0,"13, Ventura Building, Hiranandani Business Park, Central Avenue Road, Powai, Mumbai","Burgers , Nachos , Pasta , Cocktails , Fajita , Beer , Salad",https://www.zomato.com/mumbai/chilis-american-grill-bar-powai
3605,La Pino'z Pizza,Mumbai,4.5,533.0,+91 8925008008 +91 8926008008,"Pizza, Italian",600.0,"G1, Santoor Residency, Nehru Road, Vile Parle East, Mumbai","Garlic Bread , Chocolate Blueberry , Veggie Pizza , Paneer Pizza , French Fries , Paneer Tikka , Cheese Pasta",https://www.zomato.com/mumbai/la-pinoz-pizza-vile-parle-east
24287,Baba Falooda,Mumbai,4.5,2331.0,+91 9769917909 +91 9326555039,"Desserts, Ice Cream, Beverages",300.0,"Shop 2, Ground Floor, Plot 52, Gladys Chamber, S.B Kadri Marg, L.J Second Lane, Mahim, Mumbai","Chocolate Faluda , Rose Faluda , Shawarma , Rabri , Malai Kulfi , Kesar Pista Kulfi , Mango Faluda",https://www.zomato.com/mumbai/baba-falooda-mahim
4808,Rajmanya- Seafood family restaurant,Mumbai,4.5,202.0,022 27816567 +91 8080704666,"Maharashtrian, Konkan, Seafood",800.0,"15-16, Plot 39/5 & 39/5A, BSEL Tech Park, Opposite Vashi Railway Station, Vashi, Navi Mumbai","Sea Food , Fish , Koliwada Prawn , Surmai Tava Fry , Gulab Jamun , Bombil Fry , Chicken Saji",https://www.zomato.com/mumbai/rajmanya-seafood-family-restaurant-vashi-navi-mumbai
4966,Swaad,Mumbai,4.5,102.0,+91 7718973333 +91 7718974444,"North Indian, Chinese, Fast Food, South Indian, Beverages",850.0,"Shop 7-8, Kadri Park, S.V. Road, Indra Nagar, Vile Parle West, Mumbai","Brownie , Pav Bhaji , Mocktails , Rolls , Mint Mojito , Nachos , Chaat",https://www.zomato.com/mumbai/swaad-vile-parle-west
5902,Queen Margherita's Pizzeria,Mumbai,4.5,173.0,+91 9930917249,Italian,700.0,"Shop 4, Lourdes Heritage CHS, Opposite Orlem Church, Gautam Buddh Marg, Malad West, Mumbai","Margherita Pizza , Coffee , Pepperoni Pizza , Virgin Mojito , Garlic Bread , Gourmet Pizza , Napolitana Pizza",https://www.zomato.com/mumbai/queen-margheritas-pizzeria-malad-west
22717,House Of Tipsy,Mumbai,4.5,350.0,+91 7506333023 +91 7045844420,"Mediterranean, Italian, North Indian",2400.0,"1st Floor, Trade Wings Building, 30k Dubash Marg, Kala Ghoda, Fort, Mumbai","Cocktails , Mocktails , Hazelnut Mousse , Pizza , Dal Makhani , Salad , Fish",https://www.zomato.com/mumbai/house-of-tipsy-fort
7853,De Goa Kitchen,Mumbai,4.5,122.0,+91 9594989993,Goan,700.0,"1st Floor, Premavati Compound, Marol Maroshi Road, Marol, Mumbai","Fish , Sausage Pulao , Sea Food , Prawn Pulav , Bombil Fry , Chicken Cafreal , Thali",https://www.zomato.com/mumbai/de-goa-kitchen-marol
22757,Foodland,Mumbai,4.5,432.0,022 28885888 022 28813636,"Chinese, North Indian, Mughlai, Seafood",800.0,"3, Jagruti Building, Ground Floor, Sainath Marg, Wadi Industrial, Vijaykar Wadi, Malad West, Mumbai","Biryani , Tomato Soup , Paneer Tikka , Naan , Chicken Lollipop , Kulfi , Murgh Makhni",https://www.zomato.com/mumbai/foodland-malad-west
7816,Aflaatoon,Mumbai,4.5,55.0,+91 8104627979,"Bakery, Desserts, Beverages, Fast Food",750.0,"Shop 3, Shree Sadan Society, Opposite Ghantali Mandir Road, Naupada, Thane West, Thane","Pizza , Mousse , Fries , Waffles , Makhani Pasta , Junglee Sandwich , Grilled Sandwich",https://www.zomato.com/mumbai/aflaatoon-naupada-thane-west-thane
4976,Nirvana,Mumbai,4.5,738.0,022 28851430 022 66922232,"North Indian, Chinese, Italian, Rajasthani, Fast Food",1300.0,"21 - 23, Halley 50, Evershine Millenium Paradise 120 Feet Road, Thakur Village, Kandivali East, Mumbai","Brownie , Mocktails , Rabri , Pizza , Paan Shot , Churma , Paneer Tikka",https://www.zomato.com/mumbai/nirvana-kandivali-east
7773,Little West Pizza,Mumbai,4.5,445.0,+91 9326529828 +91 9326519249,Pizza,600.0,"Shop 3, Bhavdevi Compound, Opposite Veda Building, Holy Cross Road, I.C. Colony, Borivali West, Mumbai","Passion Fruit Mojito , Veggie Pizza , Paneer Tikka , Chicken Overload , Cheesy Garlic Bread , Barbeque Chicken , Pepperoni",https://www.zomato.com/mumbai/little-west-pizza-borivali-west
7707,Harsh's Bistro,Mumbai,4.5,590.0,+91 7045933413 +91 9820831191,"Chinese, Continental",800.0,"Shop 5, Linkway Estate, Malad Link Road, Opposite to Nirlon society, Malad West, Mumbai","Burgers , Mojito , Mocktails , Pasta , Rolls , Salsa , Pav Bhaji",https://www.zomato.com/mumbai/harshs-bistro-malad-west
7486,Ripsey,Mumbai,4.5,293.0,+91 7506566563,"Continental, Healthy Food, Salad, Beverages, Desserts, Sandwich, Juices",500.0,"RM-1, Ratna Mohan House, Near Niron Hospital, Santacruz East, Mumbai","Burgers , Sandwich , Chicken Burger , Pasta , Paratha , Whole Wheat Pizza , Chicken Biryani",https://www.zomato.com/mumbai/ripsey-santacruz-east
7476,The Chef's Wife,Mumbai,4.5,174.0,00 917039557771,North Indian,500.0,"Anand Devale Marg, Opposite Chandan Cinema, Juhu North, Mumbai","Biryani , Naan , Khichda , Gulab Jamun , Kheer , Butter Chicken , Soya Chaap",https://www.zomato.com/mumbai/the-chefs-wife-juhu
7380,Aquafire Restaurant,Mumbai,4.5,1547.0,022 26194159 +91 9619736663,"North Indian, Continental, Chinese, Italian",1100.0,"005-010, E Square Building, Near Garware House, Subhash Road, Vile Parle East, Mumbai","Mocktails , Biryani , Tiramisu , Pizza , Cocktails , Cheesecake , Brownie",https://www.zomato.com/mumbai/aquafire-restaurant-vile-parle-east
7289,Ummrao - Courtyard By Marriott,Mumbai,4.5,103.0,022 68493287,North Indian,3000.0,"CTS 215, Andheri Kurla Road, Chakala, Mumbai","Cocktails , Biryani , Kulfi , Mocktails , Galauti Kebab , Pudina Paratha , Stuffed Mushroom",https://www.zomato.com/mumbai/ummrao-courtyard-by-marriott-chakala
22910,Kebabish,Mumbai,4.5,74.0,+91 8355923268 +91 9867777759,"North Indian, Chinese, Beverages",500.0,"Ground Floor, Dreams Square, Daliya Estate, Off Link Road, Near Fun Republic Mall, Veera Desai Area, Mumbai","Dal Makhani , Paneer Tikka , Chicken Dum Biryani , Kadhai Murgh , Raita , Tangdi Kabab , Cheese Kulcha",https://www.zomato.com/mumbai/kebabish-veera-desai-area
7165,Spukies - The Veg Sigree,Mumbai,4.5,638.0,+91 9769941969 +91 9769945969,"North Indian, Chinese, South Indian, Fast Food",400.0,"Shop 22, New Sangam Society, Juhu Versova Link Road, Versova, Andheri West, Mumbai","Pav Bhaji , Naan , Sandwich , Dal Kichadi , Gulab Jamun , Dum Biryani , Spring Roll",https://www.zomato.com/mumbai/spukies-the-veg-sigree-versova
6974,Fullfills,Mumbai,4.5,195.0,022 61054543,"Cafe, Italian, Desserts, Continental",700.0,"Shop 2, Ground Floor, Infinity Shopping, Gladys Alware Road, Next To Prashant Corner, Vasant Vihar, Thane West, Thane","Paneer Shawarma , Pasta Alfredo , Jamaican Chicken , Peri Peri Pizza , Caesar Salad , Peri Peri Chicken , Chilli Paneer",https://www.zomato.com/mumbai/fullfills-vasant-vihar-thane-west-thane
6876,Kokani Katta,Mumbai,4.5,502.0,+91 9152736233 +91 9820637553,"Seafood, Malwani, Maharashtrian",700.0,"Shop 8, 9 Jangid Arcadia, Jangid Enclave Near Bhairav Residency, Kanakia Road, Mira Road, Mumbai","Sea Food , Thali , Malwani Food , Kothimbir Vadi , Phirni , Sol Kadhi , Vada",https://www.zomato.com/mumbai/kokani-katta-3-mira-road
23081,Hardeep Punjab,Mumbai,4.5,1067.0,+91 8080808002 +91 8080808003,"North Indian, Chinese, Mughlai, Seafood",1200.0,"GTB Nagar, Sion Koliwada, Sion, Mumbai","Biryani , Butter Chicken , Rabri , Gulab Jamun , Chicken Tikka , Koliwada Prawn , Dal Makhani",https://www.zomato.com/mumbai/hardeep-punjab-sion
23106,Hardeep Punjab,Mumbai,4.5,178.0,+91 9022902261 +91 9022902267,"North Indian, Chinese, Mughlai, Seafood",1200.0,"LBS Marg, Kurla West, Kurla, Mumbai","Rabri , Gulab Jamun , Mocktails , Rajma Chawal , Fish , Chicken Biryani , Dal Makhani",https://www.zomato.com/mumbai/hardeep-punjab-kurla
25171,Angrezi Dhaba,Mumbai,4.5,679.0,022 33715922,"North Indian, Chinese, Thai, European",1500.0,"23/2 1st Floor, RM Building, Mahalaxmi Station Bridge, Dr. E Moses Road, Mahalaxmi, Mumbai","Mocktails , Cocktails , Brownie , Butter Naan , Vanilla Ice Cream , Pav Bhaji , Biryani",https://www.zomato.com/mumbai/angrezi-dhaba-mahalaxmi
6479,The Golden Wok,Mumbai,4.5,726.0,+91 8655816666 +91 8655814444,Chinese,600.0,"Shop 5, Chhadwa Apartment, Sion Trombay Road, Chembur East, Chembur, Mumbai","Spring Roll , Virgin Mojito , Chicken Sizzler , Spare Ribs , Mocktails , Caramel Custard , Chocolate Mousse",https://www.zomato.com/mumbai/the-golden-wok-chembur
23227,Maharashtra Lunch Home,Mumbai,4.5,441.0,+91 8356829490 022 27741717,"Maharashtrian, Malwani, Konkan, Seafood",600.0,"Shop 22, 23, 24, Plot No: B2B, Gyaneshwari Building, Sector-12, Kharghar, Navi Mumbai","Sea Food , Fish , Gulab Jamun , Malwani Food , Mutton Thali , Veg Thali , Chicken Thali",https://www.zomato.com/mumbai/maharashtra-lunch-home-kharghar-navi-mumbai
25167,Angrezi Dhaba,Mumbai,4.5,1057.0,022 68493434,"North Indian, Chinese, Thai, European",1500.0,"Todi Mill Compound, Lower Parel, Mumbai","Cocktails , Mocktails , Naan , Rabri , Biryani , Gulab Jamun , Dal Tadka",https://www.zomato.com/mumbai/angrezi-dhaba-lower-parel
23243,Mahesh Lunch Home,Mumbai,4.5,917.0,022 61736135,"Seafood, North Indian, Chinese, Mangalorean",1600.0,"Platinum Techno Park, Sector 30A, Vashi, Navi Mumbai","Sea Food , Fish , Neer Dosa , Appam , Mocktails , Curry Crab , Crab Soup",https://www.zomato.com/mumbai/mahesh-lunch-home-vashi-navi-mumbai
23324,Tea Villa Cafe,Mumbai,4.5,2540.0,+91 9372723256,"Cafe, Fast Food, Desserts, Beverages",1000.0,"Shop 1, 2, 3 & 4, Kanchan Ganga, Factory Lane, Borivali West, Mumbai","Waffles , Tea , Pizza , Pasta , Coffee , Fries , Enchiladas",https://www.zomato.com/mumbai/tea-villa-cafe-borivali-west
6320,Royal China,Mumbai,4.5,1065.0,022 66355310 022 66355311,"Asian, Chinese",2500.0,"Near Sterling Cinema, Hazarimal Somani Marg, Fort, Mumbai","Dumplings , Noodle , Fish , Kimchi , Chocolate Dome , Fried Rice Chicken , Lamb",https://www.zomato.com/mumbai/royal-china-fort
23375,Tea Villa Cafe,Mumbai,4.5,2711.0,+91 9372723240,"Cafe, Fast Food, Desserts, Beverages",1000.0,"Shop 1 & 2, Y-Building, Flower Valley, Eastern Express Highway, Opposite Viviana Mall, Majiwada, Thane West, Thane","Waffles , Tea , Pizza , Coffee , Nutella Waffle , Fries , Pasta",https://www.zomato.com/mumbai/tea-villa-cafe-majiwada-thane-west
6145,Ashok Vada Pav Stall,Mumbai,4.5,970.0,022 24369003,Street Food,100.0,"Off Cadel Road, Kirti College Lane, Prabhadevi, Mumbai","Churi Pav , Batata Vada , Churma , Spicy Vada Pav",https://www.zomato.com/mumbai/ashok-vada-pav-stall-prabhadevi
6017,Apple A Day,Mumbai,4.5,118.0,+91 9930104001 +91 8291362888,"Salad, Healthy Food, Beverages, Juices",400.0,"Amjad Khan Chowk, Union Park, Khar, Mumbai","Fruit Salad , Fruit Juices",https://www.zomato.com/mumbai/apple-a-day-khar
7940,The Gourmet Kitchen,Mumbai,4.5,632.0,022 68493466,"Mediterranean, Italian",800.0,"Near Fun Republic, Veera Desai Area, Mumbai","Burgers , Fish , Salad , Mashed Potato , Jack Daniels Burger , Smoothie Chocolate , Watermelon Juice",https://www.zomato.com/mumbai/the-gourmet-kitchen-veera-desai-area
227,The Oceanus Theme Restaurant,Mumbai,4.5,215.0,+91 7888070066,"Continental, North Indian, Chinese, Italian",1000.0,"1st Floor, Imperial Classic Building, Opposite Bhabola Police Chowki, Vasai, Mumbai","Mocktails , Brownie , Peri Peri Chicken , Wine , Sea Food , Lobster , Lemon Coriander Soup",https://www.zomato.com/mumbai/the-oceanus-theme-restaurant-vasai
224,Sri Krishna,Mumbai,4.5,118.0,022 23867544 022 33627326,"South Indian, North Indian, Ice Cream",600.0,"Nana Chowk, Grant Road, Mumbai","Idli , Biryani , Mushroom Ghee Roast , Faluda , Neer Dosa , Chana Daal , Raita",https://www.zomato.com/mumbai/sri-krishna-grant-road
16891,HAS South Bombay,Mumbai,4.5,513.0,+91 9819165310 +91 7021808116,South Indian,300.0,"5A, 5, Ground Floor, Retail Arcarde, New C.S.T 1483 D, Marol, Mumbai","Idli Manchurian , Pineapple Sheera , Paper Dosa , Coffee , Paneer Crispy Dosa , Mysore Masala Dosa , Uttapam",https://www.zomato.com/mumbai/has-south-bombay-marol
2,Curry And Combos Twist,Mumbai,4.5,92.0,+91 9167227170,"North Indian, Chinese, Fast Food, Pizza, Panini, Sandwich, South Indian",550.0,"Shop 6, Mukadam Compound, Off Film City Road, Gokuldham, Goregaon East, Mumbai","Kadhai Paneer , Paneer Tikka , Gulab Jamun , Cheese Garlic Naan , Mushroom Tikka , Cheese Pav Bhaji , Dum Biryani",https://www.zomato.com/mumbai/curry-and-combos-twist-goregaon-east
20378,Butter Chicken Factory,Mumbai,4.5,2311.0,+91 8000900046,"North Indian, Kebab, Biryani",800.0,"Shop 7, Silver Cross Building, 16th & 33rd Road Junction, Pali Hill, Bandra West, Mumbai","Butter Chicken , Chur Naan , Dal Makhani , Kalimirch Kebab , Onion Salad , Chicken Biryani , Chura Paratha",https://www.zomato.com/mumbai/butter-chicken-factory-pali-hill-bandra-west
20446,Butter Chicken Factory,Mumbai,4.5,963.0,+91 8879104001 +91 8000900066,"North Indian, Kebab, Biryani",800.0,"480/B Adarsh Nagar Road, Highland Park Near Flags Restaurant, Andheri West","Butter Chicken , Achari Paneer , Raita , Butter Paneer , Biryani , Chur Chur Naan , Gulab Jamun",https://www.zomato.com/mumbai/butter-chicken-factory-andheri-lokhandwala
20230,Chaayos,Mumbai,4.5,454.0,18001202424,"Cafe, Street Food, North Indian, Desserts, Tea",500.0,"Ground Floor, Shop 4 &5, Building 25, Oshiwara Linkway CHS Ltd, Opposite Meera Tower, Mahada Complex, Oshiwara, Andheri West","Tea , Chai , Sandwich , Pav Bhaji , Salad , Bun Maskas , Lassi",https://www.zomato.com/mumbai/chaayos-oshiwara
20145,Canto Cafe & Bar,Mumbai,4.5,3140.0,022 61739681,"Continental, Mexican, Italian, American",1800.0,"534, SVP Road, Hughes Road, Opera House, Charni Road, Mumbai","Pizza , Paneer Peri Peri , Pesto Pasta , Cocktails , Nachos , Tiramisu , Risotto",https://www.zomato.com/mumbai/canto-cafe-bar-charni-road
