,Name,City,Rating,Rating Count,Telephone,Cuisine,Cost for two,Address,Famous Food,updated_url
34966,Midnight Hunger Hub,Delhi NCR,4.5,217.0,+91 8882223366,"North Indian, Fast Food, Italian, Asian",800.0,"Janakpuri, New Delhi","Pizza , Paneer Lababdar , Dal Makhani , Brownie , Honey Chilli Potatoes , Butter Chicken , Noodle",https://www.zomato.com/ncr/midnight-hunger-hub-janakpuri-new-delhi
6607,RP's Restaurant,Delhi NCR,4.5,1486.0,+91 7042211333 +91 9654848584,"Mughlai, North Indian, Chinese",850.0,"50-D, Savitri Nagar, Main Road, Malviya Nagar, New Delhi","Dal Makhani , Butter Chicken , Tandoori Chicken , Biryani , Butter Naan , Paneer Tikka , Chaap",https://www.zomato.com/ncr/rps-restaurant-malviya-nagar-new-delhi
32505,Gung The Palace,Delhi NCR,4.5,442.0,0124 4383101 +91 9811911925,Korean,3000.0,"SCO 28, Main Market, Sector 29, Gurgaon","Kimchi , Salad , Bibimbap , Seafood Casserole , Bulgogi , Lamb , Potato Pancake",https://www.zomato.com/ncr/gung-the-palace-sector-29-gurgaon
673,The Crunch Box,Delhi NCR,4.5,165.0,+91 9716656677,Fast Food,300.0,"Ground Floor, Select Citywalk, Saket, New Delhi","Chocolate Popcorn , Caramel Popcorn , Chunky Munky Cheese , Caramel Crunch , Jalapeno Cheese Poppers",https://www.zomato.com/ncr/the-crunch-box-saket-new-delhi
221,Nimtho,Delhi NCR,4.5,357.0,011 49093620,"Nepalese, Chinese, Asian",1100.0,"1st Floor, R Block, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi","Momos , Pork Ribs , Thali , Thukpa , Pork Momo , Chilli Momo , Chicken Curry",https://www.zomato.com/ncr/nimtho-greater-kailash-gk-1-new-delhi
34983,Urbun Box,Delhi NCR,4.5,76.0,+91 9910423460,"Fast Food, Italian, American, Burger",500.0,"Shop 52, 1st Floor, Galleria Market Complex, Sector 28, DLF Phase 4, Gurugram","Burgers , Hot Chocolate , Peri Peri Pasta , Fries , Pancakes , Nachos , Oreo Shake",https://www.zomato.com/ncr/urbun-box-dlf-phase-4-gurgaon
32481,Drinks Break,Delhi NCR,4.5,87.0,+91 8010028028 011 39235665,Fast Food,400.0,"5885, 28UA, Jawahar Nagar, Opposite Hansraj College","Burgers , Waffles , Peri Peri Fries , Nutella Waffle , Veg Burger , Blackberry Mojito , Tandoori Fries",https://www.zomato.com/ncr/drinks-break-kamla-nagar-new-delhi
31399,Sweet Truth,Delhi NCR,4.5,53.0,+91 7710055553,"Bakery, Desserts",300.0,"Ground Floor, Plot 10, B4/4, Bawana Road, Shabad Extension, Sector 17, Rohini, New Delhi","Chocolava Cake , Red Velvet , Pancakes , Cheesecake , Chocolate Fantasy , Hazelnut Brownie , Walnut Brownie",https://www.zomato.com/ncr/sweet-truth-1-rohini-new-delhi
1564,Havemore,Delhi NCR,4.5,2304.0,011 23387070 011 23387171,"North Indian, Mughlai, Kebab",2300.0,"11-12, Pandara Road Market, New Delhi","Butter Chicken , Mutton Korma , Dal Makhani , Paneer Methi Malai , Mutton Saag , Keema Naan , Murgh Platter",https://www.zomato.com/ncr/havemore-pandara-road-new-delhi
3928,Open Yard,Delhi NCR,4.5,525.0,0129 4041544 +91 9911421421,"North Indian, Chinese, Continental",800.0,"SCO 22-23, Main Market, Sector 16, Faridabad","Spring Roll , Dal Makhani , Butter Chicken , Pasta , Gulab Jamun , Roti , Chaap",https://www.zomato.com/ncr/open-yard-1-sector-16-faridabad
36985,Cinnabon,Delhi NCR,4.5,339.0,0120 6662435,"Cafe, Beverages, Bakery",450.0,"DLF Mall of India, Ground Floor, Sector 18, Noida","Coffee , Cupcake , Rolls , Cappuccino , Caramel Pecanbon , Chocolate Muffin , Cinnamon Roll",https://www.zomato.com/ncr/cinnabon-sector-18-noida
2599,Snack Adda,Delhi NCR,4.5,1105.0,+91 9540740559 +91 9811769085,"North Indian, Chinese, Fast Food",600.0,"Plot 308, Chhalera, Gali 3, Sector 44, Noida","Pasta , Noodle , Burgers , Biryani , Sandwich , Tandoori Momos , Thali",https://www.zomato.com/ncr/snack-adda-sector-44-noida
32334,Mangle Di Kulfi,Delhi NCR,4.5,90.0,+91 9810340005,"Desserts, Ice Cream",200.0,"Ground Floor, Baani Square, Sector 50, Gurgaon","Paan Kulfi , Waffle Cone , Sugar Free Kulfi , Kulfi Faluda , Chocolate Icecreams , Kesar Pista Kulfi",https://www.zomato.com/ncr/mangle-di-kulfi-sector-50-gurgaon
33906,Juneja's Fast Food,Delhi NCR,4.5,267.0,+91 9711835500 +91 9873325259,"North Indian, Chinese",500.0,"K 1/102, Chittaranjan Park, New Delhi","Rolls , Chicken Malai Tikka Roll , Spring Roll , Butter Chicken Roll , Butter Naan , Dal Makhani , Paratha",https://www.zomato.com/ncr/junejas-fast-food-chittaranjan-park-new-delhi
5381,Momo King,Delhi NCR,4.5,195.0,+91 9999377811 0124 4042232,"Momos, Chinese",400.0,"Shop 29, Bestech Chambers, Block B, Sushant Lok, Gurgaon","Jhol Momos , Noodle , Veg Tandoori Momos , Pan Fried Momos , Chilli Veg , Chicken Hakka Noodles , Chilli Momo",https://www.zomato.com/ncr/momo-king-sushant-lok-gurgaon
3264,Norenj Wine Dine & Fresh Beer Cafe,Delhi NCR,4.5,1111.0,+91 9999000291 +91 9999000298,"Continental, Mediterranean, Tex-Mex, North Indian, Asian, Kebab, Afghan",1800.0,"Plot 1, SS Plaza Mall, Block A, Mayfield Gardens, Sector 47, Near South City 2, Gurgaon","Beer , Mezze Platter , Baklava , Cocktails , Pizza , Fish , Paneer Tikka",https://www.zomato.com/ncr/norenj-wine-dine-fresh-beer-cafe-south-city-2-gurgaon
3315,Andhra Bhavan,Delhi NCR,4.5,4244.0,011 23382031,"South Indian, Andhra",300.0,"1, Ashoka Road, Near Feroze Shah Road, New Delhi","Biryani , Mutton Fry , Chicken Fry , Andhra Thali , Chicken Curry , Prawn Curry , Veg Thali",https://www.zomato.com/ncr/andhra-bhavan-feroze-shah-road-new-delhi
3300,Zaika-e-Dilli,Delhi NCR,4.5,1489.0,+91 9557359999 +91 9711343600,"North Indian, Chinese, South Indian",500.0,"C-9/17, Yamuna Vihar, Shahdara, New Delhi","Malai Chaap , Spring Roll , Momos , Rolls , Dal Makhani , Singapore Noodles , Paneer Dosa",https://www.zomato.com/ncr/zaika-e-dilli-shahdara-new-delhi
5809,Nathu's Sweets,Delhi NCR,4.5,92.0,+91 9818826070 0120 4880471,"Mithai, North Indian, Street Food, South Indian, Continental, Ice Cream, Beverages",450.0,"GC- 08, Ground Floor, Dubai Mall, RDC, Raj Nagar, Ghaziabad","Samosa , Deluxe Thali , Rabri , Jalebi , Uttapam , Chole , Rasmalai",https://www.zomato.com/ncr/nathus-sweets-1-raj-nagar-ghaziabad
34319,NYC.PIE PIZZA,Delhi NCR,4.5,652.0,+91 8882993366 011 41656506,"Italian, Pizza, Beverages, Fast Food",700.0,"E 178, Krishna Market, Lajpat Nagar 1, New Delhi","Pasta , Pie , Thin Crust Pizza , Pepperoni Pizza , Meatballs , Pesto Garlic Bread , Black Forest Ham",https://www.zomato.com/ncr/nyc-pie-pizza-lajpat-nagar-1-new-delhi
3283,Green Garlic,Delhi NCR,4.5,103.0,+91 8750964446 +91 8750984446,"North Indian, Mughlai, Chinese",400.0,"Shop No. 2 and 3, Plot No. RN 37, Sector 62, Noida","Manchurian , Paneer Malai Tikka , Honey Chilli Potatoes , Garlic Naan , Chilli Paneer , Panneer Butter Masala , Laccha Paratha",https://www.zomato.com/ncr/green-garlic-sector-62-noida
3282,Cafe Soul Garden,Delhi NCR,4.5,627.0,+91 7065733733,"Cafe, Continental, Italian, Pizza",1300.0,"Next To Supermart 2, DLF Phase 4, Gurgaon","Coffee , Pasta , Burgers , Salad , Bruschettas , Verdure Pizza , Salsa",https://www.zomato.com/ncr/cafe-soul-garden-dlf-phase-4-gurgaon
34329,NYC.PIE PIZZA,Delhi NCR,4.5,72.0,+91 8882993366,"Italian, Pizza, Fast Food",700.0,"K 95, 1 Floor, Maind Road, Masoodpur, Vasant Kunj, New Delhi","Potato Wedges , Thin Crust Pizza , Pizza Pie , Peri Peri Chicken",https://www.zomato.com/ncr/nyc-pie-pizza-vasant-kunj-new-delhi
36520,Sharma Kachoriwala,Delhi NCR,4.5,355.0,+91 8800818189,Street Food,50.0,"38/A, Satyawati Marg, Kamla Nagar, New Delhi","Crispy Kachori , Aloo Ki Subzi , Kachori Sabzi , Sunday Morning Breakfast , Aloo Sabji",https://www.zomato.com/ncr/sharma-kachoriwala-kamla-nagar-new-delhi
3600,Yummy World,Delhi NCR,4.5,102.0,+91 8588858473,"North Indian, Continental, South Indian",500.0,"Plot 1, LGF Malhan One Corporate, Sunlight Colony, Ashram, Jangpura, New Delhi","Dal Makhani , Shahi Paneer , Paneer Roll , Red Sauce Pasta , Laccha Paratha , Vegetable Pasta , Jeera Rice",https://www.zomato.com/ncr/yummy-world-jangpura-new-delhi
34380,Together At 12th - Le Meridien Gurgaon,Delhi NCR,4.5,66.0,+91 7303811277 +91 9319831277,"European, Continental, Bar Food, Beverages",2700.0,"Le Meridien Hotel, 12th Floor, Sector 26, MG Road, Gurgaon","Cocktails , Mushroom Risotto , Mocktails",https://www.zomato.com/ncr/together-at-12th-le-meridien-gurgaon-mg-road-gurgaon
32072,Big Belly Burger,Delhi NCR,4.5,178.0,+91 9810354632 +91 7291055271,"Burger, Fast Food",300.0,"Freedom Fighter Enclave, Opposite Gate 3, Neb Sarai, Ignou Road, Sainik Farms, New Delhi","Burgers , Fries , Pizza , Sandwich , Fried Cheese , Paneer Burger , Pasta",https://www.zomato.com/ncr/big-belly-burger-sainik-farms-new-delhi
6118,The Beer Cafe - BIGGIE,Delhi NCR,4.5,1630.0,011 41564327 +91 8929188554,"Finger Food, North Indian",1500.0,"D-2, Inner Circle, Connaught Place, New Delhi","Beer , Long Island Iced Tea , Pasta , Peppy Paneer Pizza , Chaat , Chicken Wings , Mocktails",https://www.zomato.com/ncr/the-beer-cafe-biggie-connaught-place-new-delhi
5790,Side Wok,Delhi NCR,4.5,644.0,0124 4386133 0124 4386144,"Asian, Chinese, Japanese, Thai",2000.0,"Ground Floor, MPD Tower, Opposite Magnolias, DLF 5, Golf Course Road, Gurgaon","Pad Thai Noodle , Momos , Fortune Cookie , Fish , Sushi , Chicken Aniseed , Dumplings",https://www.zomato.com/ncr/side-wok-golf-course-road-gurgaon
3601,Dhaabafied,Delhi NCR,4.5,124.0,+91 8810333896,North Indian,300.0,"UG-19, Ocus Quantum Building, Sector 51, Near Sector 50, Gurgaon","Butter Chicken , Dal Makhani , Paneer Lababdar , Mutton Korma , Chaap , Naan , Mutton Rara",https://www.zomato.com/ncr/dhaabafied-sector-50-gurgaon
1401,Tiny Tuscan,Delhi NCR,4.5,312.0,+91 7042015205,"Cafe, Italian, Desserts, Panini",900.0,"SF 16, 1st Floor, DLF Galleria, DLF Phase 4, Gurgaon","Pizza , Tiramisu , Salad , Iced Tea , Chocolate Fondant , Pesto Pasta , Basil Pesto",https://www.zomato.com/ncr/tiny-tuscan-dlf-phase-4-gurgaon
31799,Jack 'n' Chill - All American Creamery,Delhi NCR,4.5,182.0,011 47000887,"Fast Food, Beverages",600.0,"M-69, Block M, Greater Kailash 1 (GK 1), New Delhi","Peri Peri Fries , Pizza , Fried Cheese , Hot Dog , Red Velvet Cake , Brownie , Cheesy Garlic Bread",https://www.zomato.com/ncr/jack-n-chill-all-american-creamery-greater-kailash-gk-1-new-delhi
37878,MeKuADDY Restaurants,Delhi NCR,4.5,65.0,+91 9773506609 +91 9773506610,"North Indian, Chinese",500.0,"Shop B 210, Upper Ground Floor, Super Mart 1, DLF Phase 4, Gurgaon","Tandoori Chicken , Mutton Burra , Mutton Seekh Kabab , Chicken Seekh",https://www.zomato.com/ncr/mekuaddy-restaurants-dlf-phase-4-gurgaon
37636,The Punjabi Junction,Delhi NCR,4.5,401.0,+91 9911222514 +91 9718686888,"North Indian, Chinese, Mughlai",700.0,"SE 45, Basement ,  Jaipuria Sunrise Plaza ,","Dal Makhani , Butter Chicken , Kadhai Paneer , Chaap , Paneer Tikka , Noodle , Manchurian",https://www.zomato.com/ncr/the-punjabi-junction-indirapuram-ghaziabad
3194,Desiyana Food Lounge,Delhi NCR,4.5,515.0,+91 7291975064,"North Indian, Chinese, Mughlai",500.0,"Khasra 97, Opposite RN 31, Rasulpur Nawada Industrial Area, Sector 62, Noida","Butter Chicken , Panneer Butter Masala , Dal Makhani , Noodle , Biryani , Tandoori Chicken , Vegetable Noodles",https://www.zomato.com/ncr/desiyana-food-lounge-sector-62-noida
37908,Menchie's Frozen Yogurt,Delhi NCR,4.5,196.0,0124 4002017 0124 4002018,"Frozen Yogurt, Fast Food, Desserts, Beverages",350.0,"A-1, Nirvana Courtyard, Sector 50, Gurgaon","Waffles , Cookie Dough , Chocolate Cake , Tiramisu , Mango Cheesecake , Blueberry Tart , Nutella Crunch",https://www.zomato.com/ncr/menchies-frozen-yogurt-sector-50-gurgaon
36563,Cocoberry,Delhi NCR,4.5,98.0,+91 7011456294 0124 4843583,"Frozen Yogurt, Desserts",300.0,"SG-105, Galleria Market, DLF Phase 4, Gurgaon","Berryblast , Blueberry Yogurt",https://www.zomato.com/ncr/cocoberry-1-dlf-phase-4-gurgaon
433,Maati,Delhi NCR,4.5,237.0,+91 9667757979 +91 7303457979,"North Indian, Chinese, Mughlai, Biryani",650.0,"Shop 5, Bisrakh Gol Chakkar, Near Supertech ECO Village 1, Amrapali Leisure Valley, Greater Noida","Paneer Tikka , Momos , Butter Chicken , Noodle , Tandoori Chicken , Biryani , Matka Murgh",https://www.zomato.com/ncr/maati-amrapali-leisure-valley-greater-noida
5734,Delhi Pavilion - Sheraton New Delhi Hotel,Delhi NCR,4.5,364.0,011 66103862,"North Indian, Continental, Asian",3000.0,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi","Cocktails , Chicken Croquettes , Fish , Avocado Salad , Noodle , Vegetable Biryani , Chaat",https://www.zomato.com/ncr/delhi-pavilion-sheraton-new-delhi-hotel-saket-new-delhi
31985,D'ah,Delhi NCR,4.5,23.0,011 41053030,Desserts,200.0,"Defence Colony, New Delhi","Chocolate Mousse , Tiramisu Cake",https://www.zomato.com/ncr/dah-defence-colony-new-delhi
31971,Jarfull,Delhi NCR,4.5,192.0,+91 7042009503,"Desserts, Beverages",500.0,"F13, Sushant Shopping Arcade, Sushant Lok Gurgaon","Mousse , Blueberry Cheesecake , Oreo Cheesecake , Upma , Choco Cake , Tamarind Rice , Chocolate Cake",https://www.zomato.com/ncr/jarfull-sushant-lok-gurgaon
3399,Shree Om Food Plaza,Delhi NCR,4.5,196.0,+91 9871496475 +91 9971849935,North Indian,300.0,"W Block, Moulsari Road, DLF Phase 3, Gurgaon","Paratha , Coffee , Veggie Roll",https://www.zomato.com/ncr/shree-om-food-plaza-dlf-phase-3-gurgaon
1296,Rose Cafe,Delhi NCR,4.5,3060.0,+91 9899055665 +91 9810088762,"Cafe, Italian, Lebanese, Continental, Mediterranean, Salad",1000.0,"2, Westend Marg, Saidulajab, Saket","Coffee , Pasta , Pizza , Waffles , Sangria , Spaghetti , Mint Lemonade",https://www.zomato.com/ncr/rose-cafe-saket-new-delhi
6012,Star Crust,Delhi NCR,4.5,990.0,+91 9654836813,"Fast Food, Chinese",500.0,"2597, HBC, Sector 10, Faridabad","Burgers , White Sauce Pasta , Onion Rings , Exotic Pizza , Peri Peri Pizza , Aloo Tikki , Mixed Sauce Pasta",https://www.zomato.com/ncr/star-crust-1-sector-10-faridabad
3414,Udaipuri,Delhi NCR,4.5,555.0,011 61495336,"North Indian, Rajasthani",700.0,"Plot 55, Saraswati Kunj, Golf Course Road, Sector 53, Gurgaon","Rajasthani Thali , Dal Bati Churma , Kurkuri Bhindi , Chaap , Phirni , Biryani , Raita",https://www.zomato.com/ncr/udaipuri-sector-53-gurgaon
34203,Bakers Oven,Delhi NCR,4.5,395.0,011 71565305,"Bakery, Desserts, Beverages",600.0,"141, Sector 31-32 A, Sector 31, Gurgaon","Fruit Cake , Rainbow Pastry , Maggi , Brownie , Walnut Chocolate Pastry , Chocolate Truffle Cake , Sandwich",https://www.zomato.com/ncr/bakers-oven-sector-31-gurgaon
3432,The Qube - The Leela Palace,Delhi NCR,4.5,614.0,011 39331234 011 39331235,"North Indian, Italian, Asian, Seafood, Continental",3000.0,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","Coffee , Pasta , Salad , Butter Chicken , Pepperoni Pizza , Dal Makhani , Sea Food",https://www.zomato.com/ncr/the-qube-the-leela-palace-chanakyapuri-new-delhi
1313,Pandit Ji Parantha Hut,Delhi NCR,4.5,1865.0,+91 9810060397,"North Indian, Street Food",150.0,"10, Community Centre, Ashok Vihar Phase 2, New Delhi","Paratha , Paneer Parantha , Paneer Pulao , Rajma Chawal , Mix Parantha , Chai , Raita",https://www.zomato.com/ncr/pandit-ji-parantha-hut-ashok-vihar-phase-2-new-delhi
34252,The Kulcha Story,Delhi NCR,4.5,51.0,+91 9599857675,"North Indian, Fast Food",200.0,"D-5 Fateh Nagar, Mata Murti Lane, Opposite Tyagi Nursing Home, Jail Road, New Delhi","Chole , Chicken Kulcha , Mixed Kulcha , Paneer Kulcha , Onion Kulcha , Lassi , Chicken Keema",https://www.zomato.com/ncr/the-kulcha-story-jail-road-new-delhi
5901,Brewocrat - Brewery Skybar & Kitchen,Delhi NCR,4.5,265.0,0124 3789363 +91 7303203535,"Asian, North Indian, Bar Food, Mediterranean, European, Tex-Mex",1600.0,"Element One, Block A, Lower Terrace, Sector 47, South City 2, Gurgaon","Pizza , Wheat Beer , Cocktails , Nachos , Chicken Wings , Tawa Mutton , Long Island Iced Tea",https://www.zomato.com/ncr/brewocrat-brewery-skybar-kitchen-south-city-2-gurgaon
37817,Eat Mubarak,Delhi NCR,4.5,68.0,+91 9899211551,"North Indian, Biryani, Mughlai, Fast Food",550.0,"A 109, First Floor, Nirvana Courtyard, Nirvana Country, Sector 50, Gurgaon","Fruit Cream , Soya Chaap , Biryani , Roganjosh , Dal Makhani , Paneer Tikka , Butter Naan",https://www.zomato.com/ncr/eat-mubarak-sector-50-gurgaon
3358,Anglow,Delhi NCR,4.5,456.0,011 66103562,"European, North Indian, Modern Indian",2000.0,"57, Khan Market, New Delhi","Cocktails , Railway Mutton Curry , Shami Kebab , Chicken Curry , Wine , Chips , Lamb Curry",https://www.zomato.com/ncr/anglow-khan-market-new-delhi
36587,China Leaf,Delhi NCR,4.5,99.0,+91 8929637922 +91 8929638621,"Chinese, Salad, Fast Food, Italian, Pizza, Beverages",500.0,"Shop 10, House 131, Harishchand Complex, Near Axis Bank ATM, Sector 72, Noida","Chicken Lollipop , Spring Roll , White Sauce Pasta , Veg Momos , Chicken Noodle , Chilli Paneer , Schezwan Fried Rice",https://www.zomato.com/ncr/china-leaf-sector-72-noida
37784,Malabar Taste Buds,Delhi NCR,4.5,592.0,+91 8588993673 +91 8750056272,"Kerala, South Indian",1000.0,"S 28/13, Village Nathupur, DLF Phase 3, Gurgaon","Appam , Idli , Malabari Paratha , Vegetable Stew , Chicken Curry , Buttermilk , Kothu Paratha",https://www.zomato.com/ncr/malabar-taste-buds-1-dlf-phase-3-gurgaon
34176,Namo Foods,Delhi NCR,4.5,101.0,+91 7905707470 +91 9999678585,"North Indian, Street Food",250.0,"Plot B 33, Sector 1, Noida","Gulab Jamun , Thali , Chole Bhature , Pav Bhaji , Kadhi Chawal , Rajma Chawal , Chhole Bhature",https://www.zomato.com/ncr/namo-foods-sector-1-noida
3483,Kung Fu Kitchen,Delhi NCR,4.5,600.0,+91 8512077722,"Chinese, Thai, Momos",600.0,"Central Market, Sector 50, Noida","Noodle , Thai Noodles , Chilli Chicken , Hakka Noodles , Drums Of Heaven , Manchow Soup , Stir Fried Vegetables",https://www.zomato.com/ncr/kung-fu-kitchen-sector-50-noida
3345,Nowhere Terrace Brewpub Cafe,Delhi NCR,4.5,1316.0,+91 9205050770 +91 9205050880,"Cafe, European, Asian, North Indian, Chinese, Italian, Continental",1600.0,"2nd Floor, CrossPoint Mall, Opposite Galleria Market DLF Phase 4, Gurgaon","Cocktails , Pasta , Wheat Beer , Sandwich , Dahi Kebab , Paneer Tikka Pizza , Spring Roll",https://www.zomato.com/ncr/nowhere-terrace-brewpub-cafe-dlf-phase-4-gurgaon
34284,Salad Company,Delhi NCR,4.5,356.0,+91 8588000103 +91 8588000104,"Healthy Food, Salad, Juices, Sandwich",700.0,"DLF Phase 4, Gurgaon","Exotic Fruit Salad , Sandwich , Chicken Ceaser Salad , Pita Wrap , Watermelon Juice , Smoked Chicken , Rice Bowl",https://www.zomato.com/ncr/salad-company-dlf-phase-4-gurgaon
31878,Butter Kitchen,Delhi NCR,4.5,194.0,+91 8799721725,"North Indian, Mughlai, Biryani",650.0,"Sohna Road, Gurgaon","Biryani , Panneer Butter Masala , Butter Chicken , Butter Naan , Tandoori Chicken , Dal Makhani , Malai Kofta",https://www.zomato.com/ncr/butter-kitchen-sohna-road-gurgaon
1262,IHOP,Delhi NCR,4.5,2132.0,+91 9999184486 +91 9999739599,"Cafe, American, Desserts",1800.0,"Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon","Pancakes , Waffles , Crispy Chicken , Omelette , Burgers , Strawberry Waffle , Pasta",https://www.zomato.com/ncr/ihop-dlf-cyber-city-gurgaon
32182,WAFL Café,Delhi NCR,4.5,218.0,+91 8377086412,"Desserts, Fast Food",400.0,"Shop 1, Ground Floor, Club Road Market, Punjabi Bagh, New Delhi","Vanilla Ice Cream , Sandwich , Hot Dog , Oreo Waffle , Pie , Kitkat Waffles , Strawberry Waffle",https://www.zomato.com/ncr/wafl-café-punjabi-bagh-new-delhi
32184,Roomali Garh,Delhi NCR,4.5,230.0,0120 4520788 0120 4520789,"North Indian, Mughlai",600.0,"Shop No 13 A, Devika Tower","Butter Chicken , Biryani , Raita , Mutton Roganjosh , Chicken Seekh Kebab , Mutton Seekh Kebab , Paneer Tikka Masala",https://www.zomato.com/ncr/roomali-garh-chander-nagar-ghaziabad
33915,China Bowl,Delhi NCR,4.5,638.0,+91 9871927332 +91 9811335132,"Chinese, Thai, Tibetan",800.0,"10, Satyaniketan Market, Opposite Venkateshwara College, Satyaniketan, New Delhi","Momos , Noodle , Chicken Momo , Pork Momo , Fruit Beer , Prawn , Dumplings",https://www.zomato.com/ncr/china-bowl-satyaniketan-new-delhi
33941,Tawak,Delhi NCR,4.5,1157.0,+91 8826774446 0120 4277446,"North Indian, Mughlai, Asian, Salad",1500.0,"H-224/H, 1st Floor, Near Indian Oil Petrol Pump, Sector 63, Noida","Dal Makhani , Noodle , Gol Gappe , Fish , Thai Puchka , Galauti Kebab , Paneer Lababdar",https://www.zomato.com/ncr/tawak-sector-63-noida
6317,Castle 9,Delhi NCR,4.5,1799.0,+91 8766217709 +91 8766217181,"Bar Food, Continental, North Indian, Chinese",2000.0,"B 45-47, Near PVR Plaza, Connaught Place, New Delhi","Cocktails , Beer , Mocktails , Paneer Tikka , Pizza , Butter Chicken , Chilli Chicken",https://www.zomato.com/ncr/castle-9-connaught-place-new-delhi
36854,Sehat Cafe,Delhi NCR,4.5,303.0,+91 9599223814,"Cafe, Healthy Food",500.0,"Opposite Ranjit Vihar Phase 2, Sector 23, Dwarka","Salad , Aloo Paratha , Poha , Kadhai Paneer , Chicken Grill , Omelette , Paneer Bhurji",https://www.zomato.com/ncr/sehat-cafe-1-sector-23-dwarka-new-delhi
31598,Bikkgane Biryani,Delhi NCR,4.5,71.0,+91 9650133335,"Biryani, North Indian, South Indian, Andhra",1000.0,"SSI, Plot 5D - 8E, NIT, Faridabad","Chicken Biryani , Raita , Hyderabadi Biryani , Chicken 65 , Mutton Biryani",https://www.zomato.com/ncr/bikkgane-biryani-nit-faridabad
6321,Broadway - Radisson Blu,Delhi NCR,4.5,247.0,+91 8586044045 +91 9999126201,"North Indian, Italian",3000.0,"Radisson Blu, Sector 20-B, Sector 20, Faridabad","Jalebi , Salad , Mutton Curry , Pizza , Tandoori Chicken , Chicken Biryani , Fish",https://www.zomato.com/ncr/broadway-radisson-blu-sector-20-faridabad
34671,GoGourmet,Delhi NCR,4.5,290.0,+91 9821480161,"Healthy Food, Wraps, Salad, Sandwich, Desserts, Beverages",300.0,"1st Floor, One Horizon Center, Golf Course Road, Gurgaon","Noodle , Caesar Salad , Chicken Ceaser Salad , Paneer Sandwich , Dal Makhani , Stuffed Chicken Breast , Hibiscus Tea",https://www.zomato.com/ncr/gogourmet-golf-course-road-gurgaon
2970,Town Hall,Delhi NCR,4.5,1699.0,011 43597166 011 43597155,"Japanese, Thai, Italian, Asian",2500.0,"60-61, Near Dayal Opticals, Middle Circle Lane, Khan Market, New Delhi","Sushi , Pizza , Cocktails , Falafel , Pasta , Salad , Sangria",https://www.zomato.com/ncr/town-hall-khan-market-new-delhi
31589,Bikkgane Biryani,Delhi NCR,4.5,1008.0,+91 8468005769,"Biryani, North Indian, South Indian, Andhra",800.0,"B-179, Palam Extension, Ramphal Chowk, Sector 7, Dwarka, New Delhi","Chicken Biryani , Hyderabadi Biryani , Chicken 65 , Mutton Biryani , Tandoori Chicken , Raita , Andhra Curry",https://www.zomato.com/ncr/bikkgane-biryani-sector-7-dwarka-new-delhi
37592,Chicago Pizza,Delhi NCR,4.5,232.0,Not Available,"Pizza, Italian",400.0,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Chicago Pizza , Sandwich , Paneer Delight Pizza , Mixed Sauce Pasta , Cheesy Garlic Bread , Mojito , Chicken Tikka Pizza",https://www.zomato.com/ncr/chicago-pizza-kirti-nagar-new-delhi
38010,CurioCity,Delhi NCR,4.5,689.0,+91 8750847847 +91 8750857857,"North Indian, Chinese",600.0,"SL 5, Friends Enclave, Sector 49, Noida","Butter Chicken , Kheer , Dal Makhani , Biryani , Butter Naan , Murgh Kalimirch , Hara Bhara Kabab",https://www.zomato.com/ncr/curiocity-sector-49-noida
33933,TBK Kulcha's,Delhi NCR,4.5,741.0,011 65953131 +91 8800762406,"Fast Food, Street Food",300.0,"296-A, C4B, Near Surajmal College, Janakpuri, New Delhi","Pasta , Garlic Bread , Burgers , Pizza , Paneer Kulcha , Paneer Sandwich , Chole",https://www.zomato.com/ncr/tbk-kulchas-janakpuri-new-delhi
354,Mithaas,Delhi NCR,4.5,893.0,+91 8586077986 0120 4283444,"Mithai, North Indian, South Indian, Street Food, Chinese",550.0,"RN-1, B Block, Sector 62, Noida","Jalebi , Rasmalai , Pav Bhaji , Samosa , Rasgulla , Chole Bhature , Raj Kachori",https://www.zomato.com/ncr/mithaas-sector-62-noida
34679,GoGourmet,Delhi NCR,4.5,75.0,01800 2001313 +91 9821480161,"Healthy Food, Wraps, Salad, Sandwich, Desserts, Beverages",300.0,"V-27/11, DLF Phase 3, Gurgaon","Chicken Tandoori Sandwich , Corn Salad , Chicken Ceaser Salad , Smoked Chicken",https://www.zomato.com/ncr/gogourmet-dlf-phase-3-gurgaon
3730,Pizza Villa,Delhi NCR,4.5,750.0,+91 9667685579 +91 9667685589,"Pizza, Fast Food",650.0,"5A-18, BP Railway Road, NIT 5, Faridabad","Corn Pizza , Burgers , Cheesy Pizza , White Sauce Pasta , Oreo Shake , Chocolava Cake , Paneer Pizza",https://www.zomato.com/ncr/pizza-villa-1-nit-faridabad
