,Name,City,Rating,Rating Count,Telephone,Cuisine,Cost for two,Address,Famous Food,updated_url
2577,Raize The Bar,Kolkata,4.5,1566.0,+91 9073323636 +91 9874846298,"North Indian, Chinese, Italian",1800.0,"DP 5, Godrej Waterside, Near College More, Sector 5, Salt Lake, Kolkata","Cocktails , Pizza , Mocktails , Craft Beer , Chips , Sangria , Pasta",https://www.zomato.com/kolkata/raize-the-bar-sector-5-salt-lake
8051,6 Ballygunge Place,Kolkata,4.5,1627.0,+91 8274063003,"Bengali, Bangladeshi, Seafood",700.0,"DD 31A, Sector 1, Salt Lake","Daab Chingri , Luchi , Kosha Mangsho , Fish , Bhetki Paturi , Thali , Prawn",https://www.zomato.com/kolkata/6-ballygunge-place-sector-1-salt-lake
3880,Dariole,Kolkata,4.5,115.0,033 46038842,"Bakery, Fast Food, Beverages",350.0,"48, Southern Avenue, Kolkata","Cheesecake , Caramel Pastry , Chicken Sandwich , Cupcake , Donut , Tea , Eclair",https://www.zomato.com/kolkata/dariole-southern-avenue
3665,Frollz,Kolkata,4.5,706.0,+91 9836831133 +91 9836611332,"Ice Cream, Beverages",250.0,"2, Middleton Row, Park Street Area, Kolkata","Ice Cream Roll , Rolls , Coffee , Mango Blast , Pinacolada , Chocolate Icecreams , Thick Shakes",https://www.zomato.com/kolkata/frollz-park-street-area
9379,Panna's South Indian Bristo,Kolkata,4.5,362.0,+91 8697763880,South Indian,200.0,"14, Brahmo Samaj Road, Near Vidyasagar Hospital, Behala, Kolkata","Dahi Vada , Butter Masala Dosa , Coffee , Sweet Lassi , Rava Dosa , Panna , Plain Dosa",https://www.zomato.com/kolkata/pannas-south-indian-bristo-behala
8023,Oudh 1590,Kolkata,4.5,334.0,080 47482910,"Biryani, Mughlai, Awadhi",1200.0,"335, Jessore Road, Kalindi, Kolkata","Awadhi Biryani , Raan Biryani , Chicken Irani , Firni , Chicken Kebab , Mutton Bhuna , Raita",https://www.zomato.com/kolkata/oudh-1590-kalindi
2561,Calcutta Bistro,Kolkata,4.5,3162.0,033 24187707 033 24187712,"Chinese, North Indian",500.0,"50A/1A, Raja S.C. Mullick Road, Near Sukanta Setu, Jadavpur, Kolkata","Noodle , Tandoori Chicken , Kung Pao Chicken , Kulcha , Chicken Tikka Butter Masala , Mocktails , Raita",https://www.zomato.com/kolkata/calcutta-bistro-jadavpur
8099,Zam Zam,Kolkata,4.5,1342.0,033 22872079,"Biryani, Mughlai, Kebab, North Indian",500.0,"28/A, Syed Amir Ali Avenue, Ballygunge","Beef Biryani , Beef Bhuna , Firni , Shahi Tukda , Chicken Biryani , Mutton Biryani , Haleem",https://www.zomato.com/kolkata/zam-zam-ballygunge
4077,Bellycacy,Kolkata,4.5,112.0,+91 8584063155,"Burger, Continental, Mexican",300.0,"20, Hindustan Park, Kolkata","Burgers , Omurice , Sandwich , Chocolate Mousse , Pasta , Velvet Cake , Chicken Patty",https://www.zomato.com/kolkata/bellycacy-hindustan-park
8399,Momo I Am,Kolkata,4.5,1571.0,+91 8584889743 +91 8584889744,"Tibetan, Chinese, Asian, Momos",600.0,"43 Ballygunge Gardens, Gariahat, Golpark, Kolkata","Momos , Noodle , Momo Platter , Pork Momo , Rice Bowl , Chilli Pork , Chicken Bao",https://www.zomato.com/kolkata/momo-i-am-golpark
3143,The Belgian Waffle Co.,Kolkata,4.5,668.0,+91 9674037038 033 46019697,"Desserts, Beverages",300.0,"7B, Allenby Road, Elgin, Kolkata","Chocolate Overload , Red Velvet Waffle , Blueberry Cheesecake , Nutella Shake , Nutella Waffle , Blueberry Waffles , Chocolate Shake",https://www.zomato.com/kolkata/the-belgian-waffle-co-1-elgin
2121,Five Mad Men,Kolkata,4.5,1934.0,+91 9088044357 +91 6289582483,"American, Chinese, Continental, North Indian",1000.0,"1st Floor Omega Building Of Bengal Intelligence Park, Plot A2, M2 &N2, Block EP & GP, Salt Lake Electronic Complex, Sector 5, Salt Lake, Kolkata","Pizza , Mocktails , Cocktails , Pasta , Murgh Ghee Roast , Nachos , Sauteed Vegetables",https://www.zomato.com/kolkata/five-mad-men-1-sector-5-salt-lake
9189,Burger In Law-The Delivery Kitchen,Kolkata,4.5,110.0,+91 7595974991,"Burger, Fast Food",500.0,"15, Swinhoe Lane, Kasba, Kolkata","Burgers , Chicken Wings , Fries , Brownie Shake , Fried Cheese , Iced Hazelnut Mocha , Mojito",https://www.zomato.com/kolkata/burger-in-law-the-delivery-kitchen-kasba
9187,Santa's Fantasea,Kolkata,4.5,4027.0,+91 9831387882 +91 9337331370,"Seafood, Chinese",800.0,"9, Ballygunge Terrace, Near Anjali Jewellers, Golpark, Kolkata","Sea Food , Fish , Jumbo Prawns , Jumbo Lobster , Noodle , Shanghai Squid , Onion Kheer",https://www.zomato.com/kolkata/santas-fantasea-golpark
2100,Ozora,Kolkata,4.5,2629.0,+91 9836678686 +91 9830499592,"Chinese, Italian, Thai",2700.0,"1858, Acropolis Mall, Rajdanga Main Road, Kasba, Kolkata","Cocktails , Mocktails , Peri Peri Pizza , Long Island Iced Tea , Chicken Tarts , Fish , Pan Fried Noodles",https://www.zomato.com/kolkata/ozora-kasba
2085,What's Up,Kolkata,4.5,4487.0,+91 7044229995 +91 8013333189,"Chinese, Continental, Italian, Kebab",1500.0,"122A, Southern Avenue, Kolkata","Pizza , Cocktails , Mocktails , Pasta , Brownie , Chaat , Long Island Iced Tea",https://www.zomato.com/kolkata/whats-up-southern-avenue
3362,Afterhours - Pub,Kolkata,4.5,118.0,+91 9674949278 +91 7603022713,"Fast Food, Continental",1500.0,"The Maureen Hotel, DE-2/A, Raghunathpur, Baguihati, Kolkata","Cocktails , Dragon Chicken , Drums Of Heaven , Beer , Brownie , Pizza , Crispy Chicken",https://www.zomato.com/kolkata/afterhours-pub-baguihati
3367,American Waffle House,Kolkata,4.5,133.0,+91 6289493080 +91 8910033893,Desserts,300.0,"12/2B, Karl Marx Sarani, Kidderpore, Kolkata","Chocolate Waffles , Coffee , Brownie , Thick Shakes",https://www.zomato.com/kolkata/american-waffle-house-kidderpore
4542,SOI - The Asian Street Kitchen,Kolkata,4.5,578.0,+91 9007066664 +91 9007066665,"Chinese, Thai, Asian",1200.0,"26, Jawaharlal Nehru Road, Beside The Indian Museum, Park Street","Cocktails , Noodle , Fish , Hakka Noodles , Mocktails , Papaya Salad , Tempura Prawns",https://www.zomato.com/kolkata/soi-the-asian-street-kitchen-new-market-area
3060,Pawan Putra,Kolkata,4.5,993.0,+91 9681230187,"North Indian, South Indian, Continental",1000.0,"97, Hemchandra Naskar Road, Phool Bagan, Kankurgachi, Kolkata","Mocktails , Dal Makhani , Paneer Tikka , Manchow Soup , Gulab Jamun , Naan , Pasta",https://www.zomato.com/kolkata/pawan-putra-kankurgachi
3381,Keventers,Kolkata,4.5,322.0,+91 9163621796,"Beverages, Desserts, Ice Cream",400.0,"Ground Floor, City Center 1, Sector 1, Salt Lake","Milk Shake , Mint Oreo Shake , Mango Milkshake , Rasmalai , Oreo Milkshake , Strawberry Shake , Kesar Badam",https://www.zomato.com/kolkata/keventers-sector-1-salt-lake
2033,Uno Chicago Bar & Grill,Kolkata,4.5,561.0,+91 9971448700 +91 8898191933,"American, Italian, Burger",1300.0,"89C, Maulana Abul Kalam Sarani, Kankurgachi, Kolkata","Deep Dish Pizza , Mocktails , Pinacolada , Burgers , Nachos , Chocolate Cake , Tiramisu",https://www.zomato.com/kolkata/uno-chicago-bar-grill-kankurgachi
2399,Level Seven,Kolkata,4.5,1188.0,+91 9830163003 +91 8336955199,"North Indian, Chinese, Mughlai, Italian",1800.0,"9/1/1, 7th & 8th Floor, Wizard House, Opposite Mercedes & Porche Showroom, Topsia, Kolkata","Cocktails , Pizza , Mocktails , Chicken Tikka , Sangria , Pinacolada , Fish",https://www.zomato.com/kolkata/level-seven-1-topsia
2411,Santa's Fantasea,Kolkata,4.5,2321.0,+91 9330109747 +91 9831387882,"Seafood, Chinese",800.0,"BF 189, Near Swimming Pool, Sector 1, Salt Lake, Kolkata","Sea Food , Jumbo Lobster , Fish , Jumbo Prawns , Soru Chakli , Crab Momos , Julu Pitha",https://www.zomato.com/kolkata/santas-fantasea-sector-1-salt-lake
2416,The Bikers Cafe,Kolkata,4.5,3011.0,+91 9674565455 +91 9831151483,"Italian, American, Continental",1100.0,"1st Floor, Platinum Mall, 31, Elgin Road, Elgin, Kolkata","Pizza , Burgers , Waffles , Pancakes , Pasta , Mocktails , Sandwich",https://www.zomato.com/kolkata/the-bikers-cafe-elgin
4768,Dum Pukht - ITC Sonar,Kolkata,4.5,424.0,+91 8336955053 033 24004340,Awadhi,4000.0,"ITC Sonar, JBS Haldane Avenue, EM Bypass, Science City Area, Kolkata","Kakori Kebab , Biryani , Shahi Tukda , Nihari , Sheermal , Raan , Chocolate Mousse Cake",https://www.zomato.com/kolkata/dum-pukht-itc-sonar-science-city-area
8713,Wasabee,Kolkata,4.5,929.0,033 24050418 033 24050347,"Burmese, Singaporean, Chinese, Japanese, Thai",1500.0,"30, Arya Vidyalaya Road, Kalikapur, Kolkata","Sushi , Fish , Prawn , Noodle , Caramel Custard , Sweet Corn Soup , Brownie",https://www.zomato.com/kolkata/wasabee-kalikapur
3168,Mandala Cafe & Bistro,Kolkata,4.5,68.0,+91 9831846525 +91 7908066619,"Cafe, Continental, Asian, Thai",850.0,"2nd Cross Road, DD Block, Sector 1, Salt Lake, Kolkata","Momos , Noodle , Fish , Pork Momo , Custard , Pineapple Juice",https://www.zomato.com/kolkata/mandala-cafe-bistro-sector-1-salt-lake
2311,Monkey Bar,Kolkata,4.5,1845.0,033 40606446 +91 8420309813,"American, North Indian, South Indian, Pizza, Burger, Salad",1500.0,"901A, 9th Floor, 6, Camac Street Area, Kolkata","Cocktails , Pizza , Butterfly Chicken , Nachos , Long Island Iced Tea , Chimichuri Chicken , Pork Ribs",https://www.zomato.com/kolkata/monkey-bar-camac-street-area
3351,Kettle Petal,Kolkata,4.5,145.0,+91 9830706787,Bakery,400.0,"P-235, Block B, Lake Town, Kolkata","Cupcake , Red Velvet , Chocolate Cake , Chocolate Truffle , Mango Cake",https://www.zomato.com/kolkata/kettle-petal-lake-town
4428,Masterchef,Kolkata,4.5,297.0,+91 8436799642,"Chinese, Momos",300.0,"1M, Sapgachi, 1st Lane, Picnic Garden, Kolkata 700039.","Momos , Noodle , Chilli Chicken , Chicken Hot Garlic , Hunan Chicken , Chicken 65 , Chicken Wonton Soup",https://www.zomato.com/kolkata/masterchef-picnic-garden
4356,Bhim Chandra Nag,Kolkata,4.5,442.0,033 22120465 033 22697908,Mishti,100.0,"5, Nirmal Chandra Street, Near Bow Bazar Market, Bow Bazar, Kolkata","Mishti Doi , Chocolate Sandesh , Rasgulla , Mango Doi , Butterscotch Sondesh , Ice Cream Sandesh , Mango Sandesh",https://www.zomato.com/kolkata/bhim-chandra-nag-bow-bazar
3238,Patisserie By Franziska,Kolkata,4.5,207.0,+91 8420332915 +91 9163277230,Bakery,450.0,"13C Russell Street, Opposite Bengal Club, Park Street Area, Kolkata","Hot Chocolate , Vanilla Cheesecake , Blueberry Tart , Coffee Eclair , Chocolate Eclair , Macaroon , Americano",https://www.zomato.com/kolkata/patisserie-by-franziska-3-park-street-area
2290,Besstoo,Kolkata,4.5,2265.0,+91 9163098136 +91 6291028607,"Bengali, North Indian, Chinese, Biryani",450.0,"36/C, Kalimuddin Sarkar Lane, Subhas Sarobar Park, Kulia, Beleghata, Kankurgachi, Kolkata","Salad , Chicken Biryani , Boondi Raita , Thali , Chicken Chaap , Chicken Kasha , Roti",https://www.zomato.com/kolkata/besstoo-kankurgachi
2223,Capella - Altair Boutique Hotel,Kolkata,4.5,1479.0,+91 9073927896 +91 9073974635,"Continental, Italian, Finger Food, Asian",2500.0,"20th Floor, Altair Boutique Hotel, Eco Center Ambuja Neotia, EM 4, Sector 5, Salt Lake, Kolkata","Cocktails , Lunch Buffet , Mocktails , Pizza , Ramen , Garlic Bread , Brownie",https://www.zomato.com/kolkata/capella-altair-boutique-hotel-sector-5-salt-lake
2218,Kareem's,Kolkata,4.5,2246.0,00 3346010117 00 3346010586,"North Indian, Mughlai, Biryani",1500.0,"Plot G/2, Block GP, PS Srijan Corporate Park, Retail Unit 2, Tower 1, Sector 5, Salt Lake, Kolkata","Biryani , Lahori Chicken , Firni , Shahi Tukda , Mutton Kebab , Masala Kulcha , Haleem",https://www.zomato.com/kolkata/kareems-sector-5-salt-lake
9271,Balaram Mullick & Radharaman Mullick Sweets,Kolkata,4.5,563.0,033 32973222 033 22903964,Mishti,100.0,"2, Broad Street, Near Ballygunge Phari, Ballygunge, Kolkata","Dahi Vada , Chocolate Bonbon , Baked Rasagullas , Kaju Barfi , Mango Doi , Rasmalai , Mishti Doi",https://www.zomato.com/kolkata/balaram-mullick-radharaman-mullick-sweets-ballygunge
4390,La Patisserie and Deli - Taj Bengal,Kolkata,4.5,195.0,033 66123939 033 22233939,"Bakery, Desserts, Fast Food",500.0,"Taj Bengal, 34B, Belvedere Road","Croissant , Chicken Quiche , Chocolate Truffle , Mushroom Quiche , Chicken Focaccia , Brownie , Danish Pastry",https://www.zomato.com/kolkata/la-patisserie-and-deli-taj-bengal-alipore
9268,Balaram Mullick & Radharaman Mullick Sweets,Kolkata,4.5,641.0,033 24222211 +91 9903175389,Mishti,100.0,"367, Prince Anwar Shah Road, Kolkata","Mango Doi , Baked Rasagullas , Mishti Doi , Dhokla , Chocolate Sandesh , Kaju Barfi , Rabri",https://www.zomato.com/kolkata/balaram-mullick-radharaman-mullick-sweets-prince-anwar-shah-road
3207,Nalban Food Park - Nom Nom,Kolkata,4.5,649.0,+91 8697484377 033 46004488,"Thai, Chinese, Asian, Momos",600.0,"Near RDB Cinemas, Opposite Dr JJ Medical Center, Nalban Car Parking, Sector 5, Salt Lake, Kolkata","Noodle , Fish , Mocktails , Momos , Tom Yum Soup , Kiwi Margarita , Bang Bang Chicken",https://www.zomato.com/kolkata/nalban-food-park-nom-nom-sector-5-salt-lake
3204,Beans n Bites,Kolkata,4.5,1331.0,+91 9433337158 033 46017668,Cafe,250.0,"23/20/3, Gariahat Road, Near Kotak Mahindra Bank, Golpark, Kolkata","Brownie , Sandwich , Pasta , Burgers , Fish , Chips , French Fries",https://www.zomato.com/kolkata/beans-n-bites-golpark
3302,Bombay Kulfi,Kolkata,4.5,311.0,+91 8337088888 +91 9903400444,Desserts,150.0,"40 A, Ground Floor, Pandit Madan Mohan Malviya Sarani, Binayak Apartments, Opposite Chakraberia Triangular Park, Bhawanipur, Kolkata","Paan Kulfi , Mango Kulfi , Calcutta Paan , Guava Kulfi , Kesar Pista , Stick Kulfi , Pista Kulfi",https://www.zomato.com/kolkata/bombay-kulfi-bhawanipur
2303,Seasonal Tastes,Kolkata,4.5,829.0,033 40371234 +91 9073970005,"Continental, Biryani, American, North Indian, Asian",4200.0,"The Westin, International Financial Hub(CBD), New Town, Kolkata","Noodle , Salad , Pasta , Lunch Buffet , Fish , Chaat , Cheesecake",https://www.zomato.com/kolkata/seasonal-tastes-the-westin-kolkata-rajarhat-new-town
9243,The Steak Factory,Kolkata,4.5,250.0,+91 9831219980 +91 9874233563,"Continental, Italian",1100.0,"192A Sarat Bose Southern Avenue, Kolkata","Chicken Steak , Pork Chops , Fries , Fish , Tenderloin Steak , Pizza , Apple Pie",https://www.zomato.com/kolkata/the-steak-factory-1-southern-avenue
2308,Sigree Global Grill,Kolkata,4.5,3175.0,Not Available,North Indian,1800.0,"1st Floor, Silver Spring Arcade, EM Bypass, Science City Area, Kolkata","Pasta , Pizza , Prawn , Fish , Biryani , Mousse , Chicken Wings",https://www.zomato.com/kolkata/sigree-global-grill-science-city-area
3191,Chinoiserie - Taj Bengal,Kolkata,4.5,547.0,033 66123939 033 22233939,Chinese,5000.0,"Taj Bengal, 34B, Belvedere Road, Alipore, Kolkata","Pan Fried Noodles , Dumplings , Salad , Burnt Garlic Rice , Chilli Garlic Noodles , Rice Noodle , Spicy Seafood Soup",https://www.zomato.com/kolkata/chinoiserie-taj-bengal-alipore
4784,Aaira,Kolkata,4.5,934.0,+91 8582889449 +91 9836797459,"North Indian, Chinese",1600.0,"1st Floor, The Myx, 20G, Near Loreto House, Park Street Area, Kolkata","Biryani , Butter Naan , Masala Kulcha , Palak Shorba , Pinacolada , Roti , Fish",https://www.zomato.com/kolkata/aaira-park-street-area
7476,Keventers - The Original Milkshake,Kolkata,4.5,147.0,+91 8240123097,"Beverages, Desserts, Ice Cream",400.0,"Ground Floor, City Centre - II, Kioak Space, New Town, Kolkata","Rasmalai , Milk Shake , Vanilla Ice Cream , Thick Shakes , Oreo Shake",https://www.zomato.com/kolkata/keventers-the-original-milkshake-new-town
3057,Paris Cafe,Kolkata,4.5,1408.0,+91 9051720380 033 46018797,"Cafe, Bakery, Desserts, Continental, Steak",1100.0,"Block EP XI-I, South City Pinnacle, Sector 5, Salt Lake, Kolkata","Rainbow Cake , Coffee , Chicken Steak , Pasta , Hot Chocolate , Macaroon , Rainbow Pastry",https://www.zomato.com/kolkata/paris-cafe-sector-5-salt-lake
2476,Auda Cafe & Club,Kolkata,4.5,651.0,+91 9836542497 +91 9748414822,"Cafe, Continental, Italian, Chinese",1000.0,"12/2, Hungerford Street, Theatre Road, Kolkata","Pizza , Pasta , Mocktails , Cheese Fondue , Brownie , Dumplings , Burgers",https://www.zomato.com/kolkata/auda-cafe-club-theatre-road
2456,Flame & Grill,Kolkata,4.5,2707.0,033 24228502 033 24228503,"North Indian, Continental",2100.0,"3rd Floor, South City Mall, 375, Prince Anwar Shah Road, Kolkata","Biryani , Prawn , Fish , Mutton Kabab , Kebab Platter , Dessert Platter , Lamb Salad",https://www.zomato.com/kolkata/flame-grill-prince-anwar-shah-road
3040,Chez - Pan Oriental Kitchen,Kolkata,4.5,1264.0,+91 7059995202 +91 7059995201,"Chinese, Asian, Burmese, Thai, Momos",800.0,"D/26, Bapuji Nagar, Near Ekta Heights Building,  Baghajatin, Kolkata","Noodle , Papaya Salad , Fish , Dumplings , Pan Fried Noodles , Prawn , Golden Fried Prawns",https://www.zomato.com/kolkata/chez-pan-oriental-kitchen-baghajatin
4118,Forkstruck,Kolkata,4.5,91.0,+91 6290033534,"Burger, Salad, American",400.0,"188/13, Jodhpur Garden, Lake Gardens, Kolkata","Burgers , Fries , Chicken Wings , Hot Dog , Tenderloin Burger , Pulled Pork Burger , Baby Potato Salad",https://www.zomato.com/kolkata/forkstruck-lake-gardens
3011,Balaram Mullick & Radharaman Mullick Sweets,Kolkata,4.5,1488.0,033 24869490 033 24540281,Mishti,300.0,"2A, Paddapukur Road, Bhawanipur, Kolkata","Chocolate Sandesh , Sandwich , Mango Kulfi , Mango Souffle , Samosa , Gulab Jamun , Radhaballavi",https://www.zomato.com/kolkata/balaram-mullick-radharaman-mullick-sweets-bhawanipur
3008,The Chutney Co.,Kolkata,4.5,767.0,+91 6291905166 +91 9874367766,South Indian,400.0,"21, 1st Floor, Center Point, Hemanta Basu Sarani, Dalhousie BBD Bagh, Kolkata","Idli , Rava Dosa , Waffles , Onion Uttapam , Filtered Coffee , Pizza Uttapam , Mysore Dosa",https://www.zomato.com/kolkata/the-chutney-co-dalhousie-bbd-bagh
2996,XII Zodiac‬ - The Fern Residency,Kolkata,4.5,1026.0,+91 7044477007 +91 7044477002,"Chinese, Continental, North Indian",1500.0,"The Fern Residency Hotel, 204, Main Arterial Road, Noapara, Chinar Park, Kolkata","Brownie , Salad , Fish , Mocktails , Noodle , Gulab Jamun , Biryani",https://www.zomato.com/kolkata/xii-zodiac-the-fern-residency-chinar-park
5027,Karma Kettle,Kolkata,4.5,236.0,+91 8777090903,"Cafe, Tea",600.0,"4, Swinhoe Sreet, Ballygunge, Kolkata","Sandwich , Momos , Vada Pav , Apple Pie , Masala Chai , White Tea , Chicken Quiche",https://www.zomato.com/kolkata/karma-kettle-ballygunge
8669,Momo I Am,Kolkata,4.5,1966.0,+91 8697953783 +91 8697953784,"Tibetan, Chinese, Asian, Momos",600.0,"195 C, Near Bandhan Bank, Lake Gardens, Kolkata","Noodle , Juicy Momos , Pork Momo , Momo Platter , Chicken Thukpa , Pan Fried Momos , Basil Rice",https://www.zomato.com/kolkata/momo-i-am-lake-gardens
7472,Keventers - The Original Milkshake,Kolkata,4.5,449.0,033 40617280,"Beverages, Desserts, Ice Cream",400.0,"Acropolis Mall, Food Court, 3rd Floor, Rajdanga Main Road, Kasba, Kolkata","Chocolate Hazelnut , Mint Oreo Shake , Choco Hazelnut Shake , Chocolate Milkshake , Thick Shakes , Peanut Butter Shake , Blueberry Shake",https://www.zomato.com/kolkata/keventers-the-original-milkshake-kasba
9431,Pabrai's Fresh and Naturelle Ice Cream,Kolkata,4.5,147.0,033 40664200 +91 9163364200,"Ice Cream, Desserts",200.0,"88, Bangur Avenue, Shop no - 2, Block - A, Opposite Bangur Swimming Pool, Kolkata","Rich Chocolate Brownie , Nolen Gur , Paan Ice Cream , Gur Ice Cream",https://www.zomato.com/kolkata/pabrais-fresh-and-naturelle-ice-cream-bangur
5180,Chittaranjan Mistanna Bhandar,Kolkata,4.5,443.0,033 25556025 +91 9239325599,Mishti,100.0,"34B, Shobha Bazar Street, Near Lal Mandir, Shobha Bazar, Kolkata","Rasgulla , Chocolate Sandesh , Malai Cham Cham , Gulab Jamun , Mishti Doi",https://www.zomato.com/kolkata/chittaranjan-mistanna-bhandar-shobha-bazar
2948,Tamara - Pipal Tree Hotel,Kolkata,4.5,1798.0,+91 8584848484 033 30606060,"North Indian, Chinese, Mexican, Thai, Continental",1800.0,"Pipal Tree Hotel, PRGM-AS/465, Hatiara, Major Arterial Road, New Town, Kolkata","Chocolate Paan , Fish , Salad , Nachos , Lunch Buffet , Prawn , Mocktails",https://www.zomato.com/kolkata/tamara-pipal-tree-hotel-new-town
5269,Bonn Tonn Bakery,Kolkata,4.5,58.0,+91 9874451300 +91 9830158889,"Bakery, Desserts",150.0,"3rd Floor, Babylon Building, 2/1A, Burdawan Road, Alipore, Kolkata","Chocolate Ganache , Cupcake , Brownie Cookie , Butter Cookies , Shortbread Cookie , Cream Cheese Brownie",https://www.zomato.com/kolkata/bonn-tonn-bakery-alipore
5315,Fries Before Guys,Kolkata,4.5,114.0,+91 9051032818 033 46037791,Fast Food,400.0,"31, Sarat Bose Road, Elgin, Kolkata","Pizza Fries , Mexican Fries , French Fries , Bbq Cheese Fries , Belgian Waffles , Schezwan Fries , Nacho Fries",https://www.zomato.com/kolkata/fries-before-guys-elgin
8666,Momo I Am,Kolkata,4.5,1773.0,+91 8017764382 +91 8017764283,"Tibetan, Chinese, Asian, Momos",600.0,"Shop G-B, Ground Floor, Tarun Alo Apartment, Chinar Park","Momos , Chicken Bao , Drum Sticks , Pork Momo , Thukpa , Momo Platter , Chilli Pork",https://www.zomato.com/kolkata/momo-i-am-chinar-park
4974,Reflexion,Kolkata,4.5,951.0,+91 7044440005 +91 8334877780,"North Indian, Biryani, Chinese",800.0,"3, Chotopol, Raigachi, The Majestic Suites, Star Residency, Chinar Park, Kolkata","Fish , Kastoori Kebab , Mocktails , Palak Shorba , Caramel Custard , Hunan Chicken , Biryani",https://www.zomato.com/kolkata/reflexion-chinar-park
3267,Mavericks Cafe & Restaurant,Kolkata,4.5,279.0,+91 8240815296 +91 9748188855,"Cafe, Italian, North Indian, Chinese",800.0,"18, Sarat Bose Road, Bhawanipur, Kolkata","Pasta Alfredo , Virgin Mojito , Mocktails , Pasta Arrabiata , Pesto Pasta , Crispy Chilli Babycorn , Burgers",https://www.zomato.com/kolkata/mavericks-cafe-restaurant-bhawanipur
5805,The Turnover By Santa Delivers,Kolkata,4.5,51.0,+91 9836450166,North Indian,350.0,"NP-14, Gobind Bhawan, Sector 5, Salt Lake, Kolkata","Butter Chicken , Cheesy Chicken Kebab , Shredded Chicken , Chicken Tikka Kebab , Butter Naan , Shahi Paneer , Kulcha",https://www.zomato.com/kolkata/the-turnover-by-santa-delivers-sector-5-salt-lake
2298,Tram Deepo,Kolkata,4.5,2167.0,+91 9830283319 +91 9830283386,"Continental, Chinese, Fast Food, Finger Food, North Indian, Mexican",1200.0,"Shop 45, 2nd Floor, Syed Amir Ali Avenue, Near Quest Mall, Ballygunge, Kolkata","Cocktails , Mocktails , Fish , Teriyaki Chicken , Noodle , Kit Kat Shake , Pasta",https://www.zomato.com/kolkata/tram-deepo-ballygunge
9513,The Belgian Waffle Co.,Kolkata,4.5,266.0,+91 8697872366,"Desserts, Beverages",300.0,"CF 331, Sector 1, Salt Lake, Kolkata","Chocolate Overload , Nutella Waffle , Red Velvet Waffle , Belgian Waffles , Belgian Chocolate , Chocolate Icecreams , Sandwich",https://www.zomato.com/kolkata/the-belgian-waffle-co-sector-1-salt-lake
3775,Masala Wok Bar+Kitchen,Kolkata,4.5,308.0,+91 9831095997,"Chinese, North Indian",1000.0,"1st Floor, Hind Cinema, 76, Ganesh Chandra Avenue, Chandni Chowk, Kolkata","Noodle , Cocktails , Mocktails , Drum Sticks , Kung Pao Chicken , Chilli Garlic Noodles , Spicy Rice",https://www.zomato.com/kolkata/masala-wok-bar-kitchen-chandni-chowk
4179,Straw Struck,Kolkata,4.5,45.0,+91 9903048080,"Cafe, Fast Food",350.0,"BA 139, Near PNB, Sector 1, Salt Lake, Kolkata","Pesto Bruschetta , Wai Wai Bhel , Milk Tea",https://www.zomato.com/kolkata/straw-struck-sector-1-salt-lake
2274,Fabelle Chocolate Boutique - ITC Sonar,Kolkata,4.5,174.0,033 23004407,"Ice Cream, Desserts",1200.0,"ITC Sonar, J.B.S. Haldane Avenue, E.M. Bypass, Science City Area, Kolkata","Hot Chocolate , Coffee , Espresso",https://www.zomato.com/kolkata/fabelle-chocolate-boutique-itc-sonar-science-city-area
2737,CIT Cafe,Kolkata,4.5,1772.0,033 22843827 033 22865919,"Chinese, Seafood",600.0,"P/18A, C.I.T. Road, Park Circus Area, Kolkata","Noodle , Fish , Shanghai Chicken , Chocolate Sundae , Chicken Thai Soup , Butter Noodles , Crispy Chilli Babycorn",https://www.zomato.com/kolkata/cit-cafe-park-circus-area
2173,Mocambo,Kolkata,4.5,6466.0,033 22654300 033 22654300,Continental,1100.0,"25B Park Street, Park Street Area, Kolkata","Fish , Steak , Deviled Crab , Baked Alaska , Risotto , Lamb , Chicken Tetrazzini",https://www.zomato.com/kolkata/mocambo-park-street-area
5085,Pappadam,Kolkata,4.5,243.0,+91 7044401243 +91 9830402345,"Goan, Seafood",700.0,"24, S R Das Road, Mudiali, Southern Avenue, Kolkata","Appam , Malabari Paratha , Buttermilk , Mutton Stew , Chicken Chettinad , Neer Dosa , Biryani",https://www.zomato.com/kolkata/pappadam-southern-avenue
5082,Pramathanath Mistanno Bhandar,Kolkata,4.5,83.0,033 33025075,"South Indian, Mishti",150.0,"B.T. Road, Near Reliance Mini Store, Sodepur, Kolkata",Rasgulla,https://www.zomato.com/kolkata/pramathanath-mistanno-bhandar-sodepur
2165,Haka,Kolkata,4.5,3337.0,033 40017609 +91 9330627502,Chinese,1000.0,"164/1, 4th Floor, Mani Square Mall, EM Bypass, Kankurgachi, Kolkata","Fish , Chicken Drumstick , Mousse , Momos , Brownie , Drums Of Heaven , Prawn",https://www.zomato.com/kolkata/haka-kankurgachi
7122,Uddta Punjab Dhaba,Kolkata,4.5,37.0,+91 9831076106,"North Indian, Fast Food, Chinese",800.0,"197, Metropolitan C.H.S, Science City Area, Kolkata","Biryani , Dal Bukhara , Butter Chicken",https://www.zomato.com/kolkata/uddta-punjab-dhaba-science-city-area
